OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,AD5DaySlope,AD10DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto1DayPercentSlope,SlowSto3DaySlope,SlowSto5DaySlope,SlowSto10DaySlope,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,VIX5DaySlope,VIX10DaySlope,VIXSlowStochastic,VIXSlowSto1DaySlope,BuySell
-4245610000,-1751494000,-1673950000,46071909.09,-1677809040,-142144019.6,827088466.2,294618261.2,65.29254773,-26.25505831,-28.67913149,-15.92422946,-6.088773914,0.198664962,25.389999,3.019998,13.50021397,0.7209999,0.007878824,24.84585543,18.61897542,-1
-283140000,1393005000,2078123000,329188551.5,-795373101.3,-165965593.3,311423773.4,-330220969,54.69451762,-15.6596183,-22.25827678,-7.14528504,0.828243791,-4.013618323,26.440001,1.850001,7.523387556,-0.1109998,0.435697055,31.31935689,11.40567747,-1
-4026055000,-1727409000,-128556000,352771975.8,-550002687.7,-340741907.3,-72680633.27,-267910549.6,51.36479276,-3.329724866,-6.087858548,-9.49467158,-2.728822561,-3.744823742,25.49,-0.950001,-3.593044493,0.0890001,0.30484857,25.46238437,-5.856972512,-1
-3486260000,-3755075000,-2312971000,295471454.5,-927257798.8,-1132838783,-799052897.6,-171889662.4,47.70557246,-3.659220297,-7.123985322,-3.49447258,-6.154837365,-2.841956743,25.66,0.17,0.666928207,0.356,0.164484867,26.51047309,1.048088715,-1
850115000,2782456000,3545529000,233277690.9,3025815878,3855301811,4140176973,385606733.1,96.59407944,-2.312118393,-2.337688076,-1.61491865,-0.213406255,1.280922136,18.290001,0.030001,0.164299014,-0.7859997,-0.312121067,5.891253776,0.453187311,-1
-4392635000,-1338066000,679555000,223891084.8,12248767.35,1331518556,2449274952,317315406.4,87.35680389,-9.237275555,-9.562983165,-5.77469697,-2.779555146,0.866092176,19.08,0.789999,4.31929446,-0.1189997,-0.360242321,18.68460389,12.79335011,-1
-143370000,-1751995000,-595829000,72368218.18,1051933187,1124929897,1633549380,226588039.7,92.00190842,4.645104534,5.317392953,-2.29608551,-2.719341059,0.460551408,18.469999,-0.610001,-3.197070231,0.0719998,-0.395151521,9.566502242,-9.118101644,-1
315090000,-809228000,-1659692000,-144437593.9,3548497554,1853064446,1634685166,149365450.1,87.01704116,-4.984867262,-5.418221586,-0.169881365,-2.837048437,-0.259656705,18.639999,0.17,0.920411528,0.0939996,-0.382303145,12.10760837,2.541106129,-1
-4072370000,-1468144000,-1623278000,-421926812.1,490135793.3,1910974986,1326527103,91919417.46,73.27642422,-13.74061694,-15.79071956,-9.3627421,-4.697507317,-1.747701468,20.610001,1.970002,10.56868082,0.4199999,-0.213515133,41.55457399,29.44696562,-1
2682735000,1358015000,1072038000,60945418.18,1889491994,785724270.3,535804157.7,-44254629.45,84.0961809,27.35222941,48.20289863,14.9569118,-0.174547827,-2.53201076,18.6,-2.100001,-10.14493188,0.1110003,0.215697055,44.73684746,-25.11963219,-1
58365000,776566000,528809000,62530715.15,1728174111,1416744894,838482111.7,9330634.519,72.17442832,-11.92175258,-14.17633054,7.71523842,1.324471506,-0.873092044,19.059999,0.459999,2.473112903,-0.0990002,-0.004121158,50.2392285,5.502381041,-1
-4094235000,-1576774000,-552927000,12213848.48,-1111245037,432742568.7,656933604.9,39235100.4,58.5541754,-13.62025292,-18.87130004,-12.77100275,2.417411304,0.368696677,20.66,1.600001,8.394549234,-0.2340002,-0.177272636,69.37799873,19.13877023,-1
283345000,-1493588000,-682163000,-1490460.606,370071784.2,-62791061.13,617049350.7,46712632.26,70.11415091,11.55997551,19.74235899,-1.030138705,0.119839337,0.682272362,19.82,-0.84,-4.065827686,0.0299998,-0.156181758,59.33015064,-10.04784809,-1
410950000,-489707000,-1416645000,-99936460.61,2097967415,950881915.3,468703308.1,10195190.06,66.96889556,-3.145255351,-4.48590664,4.20736008,-3.631484807,0.204092804,20.219999,0.399999,2.018158426,0.3999999,-0.012727309,64.11482824,4.784677606,-1
-4216270000,-1541288000,-1490980000,-243449418.2,-1390775518,115069776.4,11311989.48,-74851963.62,32.75648395,-34.21241161,-51.08701782,-18.67883348,-7.042116858,-2.330800041,21.879999,1.66,8.209693779,0.5199999,0.190424176,83.97128995,19.85646171,-1
-154985000,-1135857000,-1846764000,-350914515.2,1653023653,-118582374.2,-139941743.1,-109135116.7,34.51452697,-10.83645232,-23.89463798,0.87902151,-9.281716415,-3.136462944,21.129999,1.049999,5.229078685,0.2479999,0.095636236,74.99999701,12.55979815,-1
109070000,-667868000,155066000,-184191315.2,427030866.4,-133716813.9,-230177224.3,-169407097.3,88.88660551,-2.136425174,-2.34712595,0.463063545,0.512523814,2.814088047,17.110001,0.210001,1.242609467,-0.1179998,-0.184848455,11.76837411,1.307602658,-1
-3794205000,-1409961000,-1421576000,-285668254.5,-385509313.1,-83730024.52,-287308181.1,-111566164.4,83.2667657,-5.619839811,-6.322482199,-3.87813249,-0.896643468,2.025551286,17.870001,0.76,4.441846614,0.0600003,-0.16303023,16.50062786,4.732253753,-1
-3530890000,-3678495000,-2127569000,-370161497,-1465980669,-848047307.7,-492681783.8,-81086820.54,79.36223294,-3.904532753,-4.689185079,-4.762186285,-2.495275595,0.587441322,16.59,-1.280001,-7.162847948,-0.0349999,-0.108545339,6.670901736,-9.829726128,-1
-3877230000,-3749078000,-3774752000,-540863490.9,-1349724679,-1365877623,-987289730.7,-93843828.04,68.52247482,-10.83975812,-13.6585851,-7.37214544,-5.452548428,-0.974976788,17.09,0.5,3.013863773,-0.0140001,-0.077575655,9.847521611,3.176619874,-1
-212315000,-1598629000,-2272728000,-571996151.5,-813183027.4,-1081400338,-1181610415,-102647921.1,68.78557761,0.26310279,0.383965685,-5.288327665,-5.494634666,-1.836868106,16.92,-0.17,-0.994733762,-0.1160003,-0.072909067,8.767470853,-1.080050757,-1
227575000,1543537000,2149916000,446012903,340718536,872445917.2,1195431786,18274615.95,26.15985331,-40.39259354,-60.69287525,-10.90532809,1.010828347,-1.642710551,18.299999,2.849999,18.44659547,0.1819998,0.021818127,69.96524827,49.47914072,-1
-4001630000,-1416215000,9023000,272107454.5,-1668160951,6495136.506,472387857.1,17448281.27,24.0379399,-2.121913408,-8.11133527,-21.25725348,-5.541634717,-1.742388354,18.09,-0.209999,-1.147535582,0.6319999,0.052242382,66.31943293,-3.645815339,-1
-3633600000,-3828704000,-2162736000,97931345.45,-886582561.2,-1668542313,-551977800.3,41733964.24,7.195680865,-16.84225904,-70.06531804,-9.482086223,-12.40641642,-2.061070591,17.950001,-0.139999,-0.773902709,0.6580002,0.005151539,63.88889516,-2.430537772,-1
-3736745000,-1380624000,79563000,121590648.5,-1352372791,-33824909.31,704762583.3,70945946.43,62.41237962,-24.70282553,-28.35650274,-17.13747045,-2.966847281,6.167335983,18.389999,2.439999,15.29779937,0.427,-0.297090915,34.31268625,25.60334732,-1
-7030000,1799294000,1047216000,425858733.3,1272131600,2048610026,1527448660,542679739.4,80.64229304,-7.712593616,-8.729108154,-3.23645605,4.12358378,3.881415342,19.35,1.83,10.44520548,-0.1289998,-0.246484933,44.386149,19.20251836,-1
-3771970000,-1560022000,161858000,319799381.8,-1021364469,179857092.1,1061600878,555951140.4,75.06347879,-5.57881425,-6.917975717,-6.645703935,0.592414692,3.611915981,20.23,0.88,4.547803618,0.4070001,-0.167333352,53.6201469,9.233997901,-1
-3743045000,-3707599000,-2254424000,48071151.52,-2516008360,-1743274723,-701823597.6,351123007.1,47.57651948,-27.48695931,-36.61828595,-16.53288678,-9.236877918,1.894118445,22.98,2.75,13.59367276,1.3550002,0.060121206,82.47639035,28.85624344,-1
-4215420000,-4079271000,-3943565000,-274078145.5,-3608295489,-3047327940,-2355065655,-11522156.4,43.28836834,-4.288151145,-9.013166982,-15.88755523,-12.31988102,-0.499081782,23.74,0.76,3.307223673,1.607,0.351151455,90.45120672,7.974816369,-1
-5006495000,-4542789000,-4342900000,-483368297,-2332420161,-2748365564,-2661030506,-317720475.5,34.7627997,-8.525568643,-19.69482558,-6.40685989,-12.35340971,-2.763815269,25.25,1.51,6.360572873,1.531,0.60424243,93.62291186,3.171705149,-1
-5014290000,-5000233000,-4693183000,-657492018.2,-918326446.1,-1833543726,-2277132806,-507204959.9,29.33643433,-5.426365364,-15.60969027,-6.975967005,-10.42678087,-5.755511051,23.66,-1.59,-6.297029703,0.913,0.795939479,78.92790398,-14.69500788,-1
-5086840000,-5067200000,-5040192000,-789355363.6,-3226006736,-2236173569,-2407036048,-580163776,0.019541249,-29.31689308,-99.93338914,-17.37162923,-10.90658905,-8.676177189,24.790001,1.130001,4.775997464,0.3540002,0.900424339,89.37153518,10.4436312,-1
620325000,-1638651000,-2774954000,-727950515.2,415409963.4,-646381709.4,-846367940.4,-495825388,21.14495055,21.1254093,108106.7505,-4.09574189,-7.903009403,-9.659389037,23.379999,-1.410002,-5.687785168,-0.1180001,0.852363679,76.34009461,-13.03144057,-1
1090205000,-263070000,-1474589000,-549883357.6,919338548.5,-405291232.6,-839585282.5,-385748308.9,0.337649547,-20.807301,-98.40316699,0.159054149,-7.704178408,-9.982436626,31.66,8.280001,35.41489031,1.2539999,1.101939382,97.58112094,21.24102634,-1
-4860560000,-1408907000,-1478053000,-245002206.1,-1411186769,543295988,-214443012.6,-178667050.7,16.60918131,16.27153177,4819.059263,-2.26788462,-2.513639774,-8.283451525,32,0.34,1.073910297,2.3549999,1.196484836,69.95441359,-27.62670735,-1
-399375000,1879774000,2696659000,586920800,2218848871,1558878155,1542525960,167482799.2,35.78096498,-4.601075828,-11.39386652,2.735928895,6.897702036,3.294950989,32.849998,0.979997,3.074982646,-2.7410007,0.542000024,53.92335158,2.980526156,-1
243715000,2044784000,2841655000,500968097,-2564221738,-1032627052,315378125.9,507229724.9,41.91315137,-4.867788329,-10.40549497,-0.887785885,2.89911771,4.303983206,31.82,0.199999,0.632507886,-0.8199998,-1.265090842,47.56967117,-1.32268764,-1
497350000,2167218000,3065096000,947067163.6,1647541528,2584792812,2563421404,503351864.3,43.2754946,-3.874194358,-8.216797276,-0.35480539,4.008055124,1.840135943,32.73,1.75,5.648805681,-1.1979998,-0.487394048,46.30801877,4.45629345,-1
-4284900000,-1421692000,331234000,715536369.7,-1591265683,-120553312.9,1093645824,308949343.4,43.64714554,0.371650942,0.858802298,-1.75127171,1.558327165,1.768580493,32.860001,0.130001,0.397192178,-0.2719993,-0.458666697,44.19462013,-2.113398633,-1
-4522080000,-4421066000,-2466872000,281193121.2,-4276460495,-2729810613,-1369820723,55831602.56,30.36595551,-13.28119003,-30.42854204,-6.454769545,-3.074084315,1.664698322,37.32,4.459999,13.57272935,1.2580003,-0.377818133,60.14925224,15.95463211,-1
75250000,1582996000,635998000,172383351.5,638861927,997108407.1,31848421.03,157542068.5,81.23823839,-5.539467724,-6.383514813,2.77205866,-0.620956865,0.885376734,31.129999,1.089998,3.628488561,0.1179999,-0.148363703,29.81282531,4.857388592,-1
-242855000,-751687000,-29080000,12575187.88,-1195469272,-982291594.5,-226253069.4,-123140479,74.41369663,-9.592006819,-11.41828046,-3.41227088,-0.533285156,-0.718765236,33.509998,2.289999,7.335038672,0.2579992,0.274181661,40.41888146,10.20498663,-1
-4340730000,-1933149000,-1708939000,-214220024.2,-3040943001,-1809480018,-1462691318,-360296971,64.87676163,-9.536934997,-12.81610164,-9.56447091,-5.062643073,-1.395558812,34.509998,1,2.984184004,1.1319993,0.397636121,44.87520945,4.456327986,-1
-4212030000,-4212366000,-2650100000,-399553569.7,-1772343020,-2403961758,-1795313517,-474584527.7,64.65647572,-0.22028591,-0.339545169,-4.878610455,-5.229246715,-2.07624725,32,-2.509998,-7.273248755,0.5030001,0.312908897,33.68983512,-11.18537433,-1
-68915000,1494974000,2338369000,383832309.1,-778643127.9,-459990560.8,-189450572.1,88860350.68,56.48503134,-19.89554776,-26.04791427,-8.999998135,-1.2161887,2.85431236,30.59,1.92,6.69689571,0.697,-0.433090988,46.98242887,14.6676875,-1
-233880000,677997000,1471619000,153224757.6,-305952480.2,40490553.75,-20118962.08,-17055483.9,72.03724403,15.55221269,27.53333462,-2.171667535,-2.082091418,1.840652005,26.379999,-4.210001,-13.76267081,-0.0460001,-0.274363691,14.82046063,-32.16196824,-1
115020000,-837438000,-28334000,-97666721.21,816022333.2,-262825014.7,-46238813.91,-94460822.14,58.06711716,-13.97012687,-19.39292245,0.79104291,-3.717915597,0.69515026,25.67,-0.709999,-2.691429215,-0.7209999,-0.212302982,9.396479663,-5.423980966,-1
317875000,-762062000,-109813000,-18656593.94,823693710.6,-263907199.1,104218141.7,-36578119.11,91.96749939,-4.530042739,-4.694464376,1.463436615,-1.117135926,-0.321033743,17.290001,0.030001,0.173818076,-0.2499999,-0.032484909,16.21254548,0.408732914,-1
-125040000,1385244000,643852000,54381442.42,1537543557,1685866873,1910904450,169146736.6,89.41550402,-6.721475499,-6.99156093,1.123741175,1.993851063,0.2916208,15.66,0.02,0.127877238,0.054,0.073939394,24.03846154,0.240384615,-1
-3880190000,-1638720000,-127304000,164258127.3,-542404724,430165139.1,898173489.1,174088864,72.45673761,-16.95876641,-18.96624819,-11.84012096,-1.868801114,-0.554866813,16.440001,0.780001,4.980849298,0.2080002,0.123333388,33.41347356,9.375012019,-1
-3621015000,-3713065000,-2274460000,-5489684.848,-647613764.1,-330131042.5,247490972.4,87826091.23,71.42180323,-1.034934376,-1.428348019,-8.996850395,-5.517267878,-1.836365497,16.700001,0.26,1.58150842,0.3200003,0.200363733,36.53847356,3.125,-1
-3386360000,-3543677000,-3630823000,-254048903,-707304554.5,-937785535.9,-629406464.2,-52786066.68,51.20817764,-20.21362559,-28.30175755,-10.62427999,-10.78513045,-3.846314654,18.809999,2.109998,12.63471781,0.7379999,0.328787897,63.50183724,26.96336368,-1
2045000,-690181000,38576000,384569606.1,911416814.6,391589229.8,425782127.5,287660375.4,71.21762302,-7.81762056,-9.891309504,0.466114565,-0.10309207,4.711805748,16.879999,0.279999,1.686740964,0.1559998,-0.207394061,43.51350588,3.783770782,-1
-3904385000,-1580632000,-1514557000,103619733.3,-350745841.8,-5228308.259,-46231657.18,229044934.1,52.59990923,-18.61771379,-26.1420039,-13.21766718,-4.767481205,3.358001328,17.559999,0.68,4.028436258,0.2209997,-0.121091018,52.70269631,9.189190431,-1
-3990025000,-3935664000,-2376069000,-176921654.5,-2999963781,-1528496545,-905567954.9,76391026.42,18.03072462,-34.56918462,-65.72099672,-26.5934492,-13.09446729,0.154356643,19.16,1.600001,9.111623526,0.4979999,0.000848467,74.32433437,21.62163806,-1
-70540000,-956087000,-1794313000,-405461315.2,-1635317640,-985348386.5,-239088952.4,-148965965.4,12.94638486,-5.804384858,-30.95544847,-0.75075142,-1.429363229,-7.968216903,19.889999,1.059999,5.629309612,0.1679997,0.366787861,77.18119463,11.98573435,-1
-3778595000,-1535667000,-1637656000,-228134218.2,-2321502552,-2015562439,-1455501337,-108906652.1,2.028670391,-10.91771447,-84.33021718,-8.361049665,-4.024188397,-7.747408052,21.870001,1.980002,9.954761687,0.5450003,0.471030376,100,22.81880537,-1
-3901080000,-3870181000,-2344367000,-93810987.88,-2922207915,-2576154936,-2287310732,-145445202,2.394381924,0.365711534,18.02715392,-5.276001468,-4.082911087,-6.095973762,21.969999,0.099998,0.457238205,0.6819999,0.486848527,91.47194025,-8.528059751,-1
-46325000,-545429000,251370000,840641842.4,-143663166.3,-90982706.19,325748160.3,643554607.2,17.30174468,-14.5358066,-45.6561702,-1.257088185,0.320479202,2.894804273,24.139999,3.109998,14.78838731,0.3109998,-0.155454539,89.3503716,32.25223412,-1
59825000,1395259000,2263608000,210585030.3,1196028595,1363619648,1944921423,121010710.5,59.86672321,-1.54128394,-2.509907114,3.671394275,4.598193851,3.43448897,17.24,-1.139999,-6.202388803,-1.1610002,-0.557575697,12.43739566,-9.515851419,-1
-462565000,924595000,1935204000,309096387.9,669832956.7,1418147512,2201703434,413188441.5,93.3098007,-5.959155999,-6.003040827,-1.56321016,9.698863091,8.092326612,17.5,0.84,5.042016807,-0.4839998,-0.357151552,10.73298429,7.329842932,-1
-2893330000,-1405233000,-166237000,198071418.2,-654921555.4,104999949.1,792153988.5,325166936.1,81.37319131,-11.93660939,-12.79244978,-8.947882695,-1.84522684,7.516355268,17.1,-0.4,-2.285714286,0.0740001,-0.334121224,7.242582897,-3.490401396,-1
59170000,1532627000,2234129000,665222642.4,-1520931556,-89750126.85,808945823.1,231123923.4,84.39949221,-12.18651382,-12.61726654,-6.657616345,1.487149814,2.776042816,16.27,0.82,5.307443366,-0.2710002,-0.317636345,6.67752443,6.67752443,-1
593475000,2124776000,1262247000,-251023830.3,1324699405,2135160477,1888104230,-93644710.83,94.52292617,-2.847452525,-2.924351906,6.223183505,9.78635554,-0.652160713,18.030001,1.33,7.964071379,-0.7519995,0.237515267,24.68900478,14.50984355,-1
-3516815000,-1111592000,477631000,-215330424.2,-2227800854,-386375593.8,724290120.4,-36532393.2,88.29733024,-6.225595928,-6.586334321,-4.536524225,6.383203612,-0.058401743,18.93,0.899999,4.991674709,-0.032,0.24690917,36.70886076,12.01985597,-1
34420000,-647429000,-1350799000,-137826539.4,1178883472,860498621.2,555747715.2,-128838311.3,88.11112826,-2.016520002,-2.237404438,-0.63359644,-1.244816449,-1.014911679,14.07,0.19,1.368876081,-0.159,-0.205515194,12.94117647,3.193277311,-1
-4108195000,-1767761000,-1621600000,-365508818.2,-608085447.1,-217369436.9,35791632.35,-94893769.34,88.0193662,-0.091762066,-0.10414356,-1.05414103,-0.689010134,-0.865007468,13.98,-0.09,-0.639658849,-0.133,-0.280060661,11.42857143,-1.512605042,-1
221460000,1553954000,2174020000,802218521.2,610850804.5,1113476431,1042817606,239271060.7,82.57862151,-0.803323599,-0.963426313,6.196152895,5.999814553,0.261420969,14.33,-0.22,-1.512027491,-0.514,-0.049939364,18.19788307,-3.886926482,-1
-2750830000,-883034000,373460000,721319981.8,-1012953120,28895891.43,557964613.3,302933190.7,76.10004271,-6.4785788,-7.845346267,-3.640951195,3.750405182,1.371332125,15.11,0.78,5.443126308,-0.23,-0.140606018,31.97880424,13.78092116,-1
-112355000,1368750000,2087983000,228877515.2,959325480.5,1822092719,2210115031,162961561.4,77.97298936,-4.579948998,-5.547893375,1.552228045,10.04234486,0.68855035,15.03,-0.04,-0.265428003,-0.2419998,-0.013575812,27.88991337,-0.733945089,-1
-3877600000,-1617967000,-128693000,350936854.5,-1802319482,-371573224.6,647237836.2,303925243,46.99153948,-30.98144988,-39.73356689,-17.78069944,-1.470200539,0.982288984,17.059999,2.029999,13.50631404,0.3389998,0.000545333,65.13760828,37.24769491,-1
-524760000,892153000,250609000,335761345.5,-854745704.6,96311820.42,-389074129.3,153160789.9,7.398418861,-27.85357145,-79.0127627,-6.11406077,-3.353928355,0.070966291,19.08,1.5,8.532423208,0.4769998,-0.024666673,90.71661238,24.42996743,-1
216220000,1596639000,911361000,-231683630.3,-77488450.61,1323495284,985316735.3,-118369201,88.3517074,-10.49209506,-10.61482339,6.01021784,9.121818031,3.359199872,17.360001,1.790001,11.49647399,0.0170004,0.067030382,53.07379098,36.68034836,-1
-771290000,-1255056000,-240350000,-379194933.3,1102270873,-129652886.9,391560927,2906248.852,82.94317066,-12.9382837,-13.49404198,-2.70426837,1.026144977,3.522164928,17.84,0.17,0.962082626,0.51,0.207454648,59.49612403,-3.13886517,-1
-3239060000,-1360378000,-1486526000,-408879454.5,-907111975.2,412146274.5,-179094699.3,68475628.81,79.60825503,-3.334915623,-4.020723583,-8.136599665,-4.38796316,2.72811047,17.84,0,0,0.5019999,0.2395152,59.49612403,0,-1
-245830000,-924160000,-123046000,7445957.576,-128596680.2,434559831.9,921999815.9,-76197365.07,85.70353362,-14.29646638,-14.29646638,-5.21273639,-1.908913264,-0.58753087,14.68,2.37,19.25264013,0.305,-0.001212121,23.31838565,21.25560538,-1
-4257585000,-1853935000,-1770120000,-115918672.7,-2644522826,-862651031.5,-242528573,-192287679.2,78.5290172,-7.174516417,-8.371319261,-10.7354914,-4.813764353,-1.494949346,15.22,0.54,3.678474114,0.734,0.139939394,28.16143498,4.843049327,-1
-427640000,-1956215000,-1120905000,-216197884.8,1057832844,-695425530.7,-157210099.5,-264530030.8,88.45142657,9.92240937,12.63534133,1.373946475,-3.682614244,-1.786105141,14.17,-1.05,-6.898817346,0.633,0.207878788,18.74439462,-9.417040359,-1
-295865000,-1117967000,-1906908000,-299657672.7,-306221010.1,-228754495.4,-968730965.5,-286714836.5,67.56005475,-20.89137182,-23.61903321,-5.484481225,-6.213199754,-2.837879313,18.99,4.82,34.01552576,1.285,0.498606061,61.97309417,43.22869955,-1
