OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,AD5DaySlope,AD10DaySlope,SlowStochastic,SlowSto1DaySlope,SlowStoSlope,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,VIXSlowStochastic,VIXSlowSto1DaySlope,BuySell
-4284900000,-1421692000,331234000,715536369.7,-1591265683,-120553312.9,1093645824,308949343.4,43.64714554,0.371650942,1.558327165,32.860001,0.130001,0.397192178,44.19462013,-2.113398633,-1
-4522080000,-4421066000,-2466872000,281193121.2,-4276460495,-2729810613,-1369820723,55831602.56,30.36595551,-13.28119003,-3.074084315,37.32,4.459999,13.57272935,60.14925224,15.95463211,-1
75250000,1582996000,635998000,172383351.5,638861927,997108407.1,31848421.03,157542068.5,81.23823839,-5.539467724,-0.620956865,31.129999,1.089998,3.628488561,29.81282531,4.857388592,-1
-242855000,-751687000,-29080000,12575187.88,-1195469272,-982291594.5,-226253069.4,-123140479,74.41369663,-9.592006819,-0.533285156,33.509998,2.289999,7.335038672,40.41888146,10.20498663,-1
-4340730000,-1933149000,-1708939000,-214220024.2,-3040943001,-1809480018,-1462691318,-360296971,64.87676163,-9.536934997,-5.062643073,34.509998,1,2.984184004,44.87520945,4.456327986,-1
-4212030000,-4212366000,-2650100000,-399553569.7,-1772343020,-2403961758,-1795313517,-474584527.7,64.65647572,-0.22028591,-5.229246715,32,-2.509998,-7.273248755,33.68983512,-11.18537433,-1
-68915000,1494974000,2338369000,383832309.1,-778643127.9,-459990560.8,-189450572.1,88860350.68,56.48503134,-19.89554776,-1.2161887,30.59,1.92,6.69689571,46.98242887,14.6676875,-1
-233880000,677997000,1471619000,153224757.6,-305952480.2,40490553.75,-20118962.08,-17055483.9,72.03724403,15.55221269,-2.082091418,26.379999,-4.210001,-13.76267081,14.82046063,-32.16196824,-1
115020000,-837438000,-28334000,-97666721.21,816022333.2,-262825014.7,-46238813.91,-94460822.14,58.06711716,-13.97012687,-3.717915597,25.67,-0.709999,-2.691429215,9.396479663,-5.423980966,-1
317875000,-762062000,-109813000,-18656593.94,823693710.6,-263907199.1,104218141.7,-36578119.11,91.96749939,-4.530042739,-1.117135926,17.290001,0.030001,0.173818076,16.21254548,0.408732914,-1
-125040000,1385244000,643852000,54381442.42,1537543557,1685866873,1910904450,169146736.6,89.41550402,-6.721475499,1.993851063,15.66,0.02,0.127877238,24.03846154,0.240384615,-1
-3880190000,-1638720000,-127304000,164258127.3,-542404724,430165139.1,898173489.1,174088864,72.45673761,-16.95876641,-1.868801114,16.440001,0.780001,4.980849298,33.41347356,9.375012019,-1
-3621015000,-3713065000,-2274460000,-5489684.848,-647613764.1,-330131042.5,247490972.4,87826091.23,71.42180323,-1.034934376,-5.517267878,16.700001,0.26,1.58150842,36.53847356,3.125,-1
-3386360000,-3543677000,-3630823000,-254048903,-707304554.5,-937785535.9,-629406464.2,-52786066.68,51.20817764,-20.21362559,-10.78513045,18.809999,2.109998,12.63471781,63.50183724,26.96336368,-1
2045000,-690181000,38576000,384569606.1,911416814.6,391589229.8,425782127.5,287660375.4,71.21762302,-7.81762056,-0.10309207,16.879999,0.279999,1.686740964,43.51350588,3.783770782,-1
-3904385000,-1580632000,-1514557000,103619733.3,-350745841.8,-5228308.259,-46231657.18,229044934.1,52.59990923,-18.61771379,-4.767481205,17.559999,0.68,4.028436258,52.70269631,9.189190431,-1
-3990025000,-3935664000,-2376069000,-176921654.5,-2999963781,-1528496545,-905567954.9,76391026.42,18.03072462,-34.56918462,-13.09446729,19.16,1.600001,9.111623526,74.32433437,21.62163806,-1
-70540000,-956087000,-1794313000,-405461315.2,-1635317640,-985348386.5,-239088952.4,-148965965.4,12.94638486,-5.804384858,-1.429363229,19.889999,1.059999,5.629309612,77.18119463,11.98573435,-1
-3778595000,-1535667000,-1637656000,-228134218.2,-2321502552,-2015562439,-1455501337,-108906652.1,2.028670391,-10.91771447,-4.024188397,21.870001,1.980002,9.954761687,100,22.81880537,-1
-3901080000,-3870181000,-2344367000,-93810987.88,-2922207915,-2576154936,-2287310732,-145445202,2.394381924,0.365711534,-4.082911087,21.969999,0.099998,0.457238205,91.47194025,-8.528059751,-1
-46325000,-545429000,251370000,840641842.4,-143663166.3,-90982706.19,325748160.3,643554607.2,17.30174468,-14.5358066,0.320479202,24.139999,3.109998,14.78838731,89.3503716,32.25223412,-1
59825000,1395259000,2263608000,210585030.3,1196028595,1363619648,1944921423,121010710.5,59.86672321,-1.54128394,4.598193851,17.24,-1.139999,-6.202388803,12.43739566,-9.515851419,-1
-462565000,924595000,1935204000,309096387.9,669832956.7,1418147512,2201703434,413188441.5,93.3098007,-5.959155999,9.698863091,17.5,0.84,5.042016807,10.73298429,7.329842932,-1
-2893330000,-1405233000,-166237000,198071418.2,-654921555.4,104999949.1,792153988.5,325166936.1,81.37319131,-11.93660939,-1.84522684,17.1,-0.4,-2.285714286,7.242582897,-3.490401396,-1
59170000,1532627000,2234129000,665222642.4,-1520931556,-89750126.85,808945823.1,231123923.4,84.39949221,-12.18651382,1.487149814,16.27,0.82,5.307443366,6.67752443,6.67752443,-1
593475000,2124776000,1262247000,-251023830.3,1324699405,2135160477,1888104230,-93644710.83,94.52292617,-2.847452525,9.78635554,18.030001,1.33,7.964071379,24.68900478,14.50984355,-1
-3516815000,-1111592000,477631000,-215330424.2,-2227800854,-386375593.8,724290120.4,-36532393.2,88.29733024,-6.225595928,6.383203612,18.93,0.899999,4.991674709,36.70886076,12.01985597,-1
34420000,-647429000,-1350799000,-137826539.4,1178883472,860498621.2,555747715.2,-128838311.3,88.11112826,-2.016520002,-1.244816449,14.07,0.19,1.368876081,12.94117647,3.193277311,-1
-4108195000,-1767761000,-1621600000,-365508818.2,-608085447.1,-217369436.9,35791632.35,-94893769.34,88.0193662,-0.091762066,-0.689010134,13.98,-0.09,-0.639658849,11.42857143,-1.512605042,-1
221460000,1553954000,2174020000,802218521.2,610850804.5,1113476431,1042817606,239271060.7,82.57862151,-0.803323599,5.999814553,14.33,-0.22,-1.512027491,18.19788307,-3.886926482,-1
-2750830000,-883034000,373460000,721319981.8,-1012953120,28895891.43,557964613.3,302933190.7,76.10004271,-6.4785788,3.750405182,15.11,0.78,5.443126308,31.97880424,13.78092116,-1
-112355000,1368750000,2087983000,228877515.2,959325480.5,1822092719,2210115031,162961561.4,77.97298936,-4.579948998,10.04234486,15.03,-0.04,-0.265428003,27.88991337,-0.733945089,-1
-3877600000,-1617967000,-128693000,350936854.5,-1802319482,-371573224.6,647237836.2,303925243,46.99153948,-30.98144988,-1.470200539,17.059999,2.029999,13.50631404,65.13760828,37.24769491,-1
-524760000,892153000,250609000,335761345.5,-854745704.6,96311820.42,-389074129.3,153160789.9,7.398418861,-27.85357145,-3.353928355,19.08,1.5,8.532423208,90.71661238,24.42996743,-1
216220000,1596639000,911361000,-231683630.3,-77488450.61,1323495284,985316735.3,-118369201,88.3517074,-10.49209506,9.121818031,17.360001,1.790001,11.49647399,53.07379098,36.68034836,-1
-771290000,-1255056000,-240350000,-379194933.3,1102270873,-129652886.9,391560927,2906248.852,82.94317066,-12.9382837,1.026144977,17.84,0.17,0.962082626,59.49612403,-3.13886517,-1
-3239060000,-1360378000,-1486526000,-408879454.5,-907111975.2,412146274.5,-179094699.3,68475628.81,79.60825503,-3.334915623,-4.38796316,17.84,0,0,59.49612403,0,-1
-245830000,-924160000,-123046000,7445957.576,-128596680.2,434559831.9,921999815.9,-76197365.07,85.70353362,-14.29646638,-1.908913264,14.68,2.37,19.25264013,23.31838565,21.25560538,-1
-4257585000,-1853935000,-1770120000,-115918672.7,-2644522826,-862651031.5,-242528573,-192287679.2,78.5290172,-7.174516417,-4.813764353,15.22,0.54,3.678474114,28.16143498,4.843049327,-1
-427640000,-1956215000,-1120905000,-216197884.8,1057832844,-695425530.7,-157210099.5,-264530030.8,88.45142657,9.92240937,-3.682614244,14.17,-1.05,-6.898817346,18.74439462,-9.417040359,-1
-295865000,-1117967000,-1906908000,-299657672.7,-306221010.1,-228754495.4,-968730965.5,-286714836.5,67.56005475,-20.89137182,-6.213199754,18.99,4.82,34.01552576,61.97309417,43.22869955,-1
93830000,1431698000,2063488000,310404387.9,1021518330,1610965994,1527540166,108995438.3,92.43368117,-4.02351822,1.115709024,12.06,-0.18,-1.470588235,12.27217348,-2.187120026,-1
-3933210000,-1662370000,-185058000,212059993.9,-1787106545,-672459658.8,285164780.1,113161938.5,59.95192753,-32.48175364,-7.449352208,17.27,5.21,43.20066335,75.57714756,63.30497408,-1
-423730000,-885406000,-112518000,-216086872.7,-1338748768,-1181099957,-225208203.5,-230988078,78.94140077,-16.9045179,-2.870389189,13.82,0.45,3.365744203,29.46859429,7.246375645,-1
349660000,-1249665000,-2191801000,-595719593.9,802238762.7,1341575222,604361148.2,-248103979.6,82.05756499,6.920331637,-3.138087478,14.48,0.49,3.502501787,40.0966119,7.890497924,-1
-64870000,-520606000,-1296734000,-573855903,-527450825.4,380194818.4,880433773,-177575303.5,74.31686234,-7.740702656,-0.293081857,14.83,0.35,2.417127072,45.73268185,5.636069946,-1
-44260000,651950000,109186000,-340439206.1,-212734431.8,-448452880.2,130311567.3,-87840020.63,78.31954047,4.002678134,0.434009654,14.53,-0.3,-2.0229265,40.90176475,-4.830917096,-1
-300490000,-906574000,-154996000,-166264981.8,-2273388746,-1402238408,-1162882715,-108043665.9,62.65957349,-15.65996698,-2.869334425,16.299999,1.769999,12.18168617,69.40415952,28.50239477,-1
-212040000,1125998000,580526000,86077709.09,-724115518.4,-153168077.3,-402824705.2,-117424513.3,46.86188409,-21.3819717,-2.576202802,16.639999,0.029998,0.180602036,69.08515773,0.473154574,-1
-4201955000,-1939385000,-471578000,49044066.67,-3732346922,-1966071451,-1171454513,-164846038.3,9.697028357,-37.16485574,-10.81485092,20.49,3.850001,23.13702663,90.8388521,21.75369437,-1
303665000,1628413000,798202000,24987460.61,1899481372,2465459789,1406213393,-4119249.128,98.30586078,-1.694139219,2.455694699,11.84,-0.14,-1.168614357,0.099206349,0.099206349,-1
-2835255000,-1013094000,308991000,108427957.6,-214158741,878727029.8,1596297422,117287432.3,91.76373259,-6.542128193,0.13492615,12.72,0.88,7.432432432,8.829365079,8.73015873,-1
-3075720000,-2918343000,-1675873000,-30335000,-312099985.5,-97625190.71,592120806.4,99958795.22,87.43806151,-4.325671082,-3.203153693,12.98,0.26,2.044025157,11.40873016,2.579365079,-1
130715000,-1164957000,-1696960000,-191671497,1120437550,391712487.4,300091526.3,33849638.84,91.83737993,4.39931842,-2.719303942,12.73,-0.25,-1.926040062,8.928571429,-2.48015873,-1
156995000,-481706000,-1141347000,-268157903,600277450.2,677544031,339358495.8,15708094.38,87.77957061,-4.057809314,-2.0978933,13.41,0.68,5.34171249,15.67460317,6.746031746,-1
-2873415000,-1038318000,-1065681000,-283472290.9,415489438.1,724234121.7,734426285.1,69618642.98,86.47377722,-1.305793392,-1.023840163,12.81,-0.6,-4.474272931,9.722222222,-5.952380952,-1
123200000,-1092297000,-462605000,-198151163.6,1653307045,960308125.9,984531685.7,128938306.3,89.61430236,3.140525135,-0.101112101,12.31,-0.5,-3.903200625,4.761904762,-4.96031746,-1
82065000,-483953000,-1091900000,-217606430.3,-334396388.6,410993339.8,363098628.8,44573321.94,83.7417874,-5.872514954,-1.435645331,13.04,0.73,5.930138099,12.00396825,7.242063492,-1
-3149060000,-1265911000,-1193931000,-223489563.6,-2553581840,-1218675327,-426989195.6,-104685827.7,67.62416666,-16.11762074,-4.304279772,14.73,1.69,12.9601227,28.76984127,16.76587302,-1
124815000,1306137000,1897134000,-163983981.8,415749938.3,1210776769,1060222162,-3254386.351,92.65551521,-3.500293206,4.89000831,13.16,-0.43,-3.164091244,22.24080639,-7.190636654,-1
-4407080000,-1821333000,-385069000,-259084024.2,-3261772995,-1291012519,-192073812.7,-150259377.1,80.51572588,-12.13978934,-1.0972225,13.12,-0.04,-0.303951368,21.57190996,-0.668896433,-1
-4100490000,-4089736000,-2471686000,-433554890.9,-2750150013,-2719045922,-1586114629,-326504226.9,72.63403148,-7.8816944,-5.842547545,14.31,1.19,9.070121951,41.47157884,19.89966888,-1
-3197940000,-3753668000,-3862106000,-610209848.5,-1517229731,-2348475724,-2461631093,-477810240.8,68.31728043,-4.316751046,-7.569853971,14.08,-0.23,-1.607267645,37.62542435,-3.846154489,-1
-3214125000,-1271728000,-1290629000,144072715.2,1172367990,1781872912,1593245364,363426786.8,49.9951714,-14.85492618,-1.353646265,17.67,1.07,6.445783133,83.80063611,5.720911816,-1
6175000,1261664000,593053000,-271160618.2,-1449726544,-84736248.47,-228863274.5,-1932639.536,90.33252406,-5.263416918,2.62412168,13.91,0.42,3.113417346,37.20930233,14.75421251,-1
-3294695000,-1349682000,-60737000,-113501097,-2570872580,-1949159719,-872688464,4360499.819,68.49033392,-21.84219014,-2.009811926,15.42,1.51,10.85549964,92.20430108,54.99499875,-1
78175000,-1363100000,-623175000,139360078.8,11107536.31,352192767.5,745326248.9,148368196.7,91.50281347,6.155823147,-0.27483306,12.87,0.43,3.45659164,23.3201581,8.498023715,-1
3578320000,1437403000,23477000,2856109.091,1215045921,471611094.1,545500062.3,21307275.64,92.78215723,1.279343762,-1.101992594,12.84,-0.03,-0.233100233,22.72727273,-0.592885375,-1
-299040000,1292734000,627318000,-87733696.97,69687464.2,548902643.3,275327184.5,-71917141.98,72.98731263,-19.7948446,-3.464101667,13.77,0.93,7.242990654,41.10671937,18.37944664,-1
-4295350000,-1962184000,-346620000,-171484697,-2794381006,-1440753723,-617796540.9,-164997980,26.9161804,-46.07113224,-13.53771207,18.139999,4.369999,31.73564996,100,58.89328063,-1
-4331825000,-4252615000,-2711416000,-290969430.3,-2811799353,-2440018215,-1655720957,-243824405,16.37908622,-10.53709418,-21.61134313,17.42,-0.719999,-3.969123703,78.49315068,-21.50684932,-1
-303685000,-1972266000,-2705979000,-409072527.3,888815732.1,-952760431.4,-1324585980,-319135883.4,29.58360543,13.20451921,-18.300533,15.8,-1.62,-9.299655568,56.30136986,-22.19178082,-1
-263095000,-1027634000,-1898705000,-397161709.1,163949624.2,75103179.68,-881376745.2,-343777481.3,7.495428846,-22.08817659,-12.83163425,17.35,1.55,9.810126582,77.53424658,21.23287671,-1
-208255000,509994000,-257395000,-254090103,-205902780.8,465804290.5,305955105.4,-263737264.2,31.62336583,24.12793698,0.053071349,17.290001,-0.059999,-0.345815562,76.71234247,-0.82190411,-1
-256090000,-988109000,-249325000,-132978515.2,931397988.9,26682052.71,396958489.1,-154747309.1,17.62218495,-14.00118088,0.452595786,18.41,1.119999,6.477726635,92.05479452,15.34245205,-1
271695000,1527626000,794689000,1154569.697,1582564418,735351936.1,416348042.2,145353482.4,95.60596889,-0.597319317,-0.726774885,14.2,0.09,0.6378455,24.71561531,0.930713547,-1
-3206875000,-1156838000,156627000,-108869963.6,307968743.6,608159058.3,368152523.7,71820550.88,89.0559892,-6.54997969,-1.894822475,14.8,0.6,4.225352113,30.92037229,6.20475698,-1
38030000,1336841000,1984095000,475524090.9,957298234.9,1682916571,1914124950,267011826.1,95.72966522,-2.65097458,3.388652222,13.37,0.28,2.139037433,8.49056764,5.735300217,-1
-3319675000,-1357867000,-26694000,458615393.9,-1449753484,-355212982.8,566036313.5,325201253.5,69.4736456,-26.25601962,-4.918067929,13.96,0.59,4.412864622,24.19929256,15.70872492,-1
-225065000,1312261000,596966000,-134604230.3,-66925973.41,1016518073,509553978.6,-44108483.42,11.69187272,-59.80488124,-9.013885468,15.89,2.07,14.97829233,58.54093568,36.83274677,-1
3036625000,2976091000,1846534000,99668036.36,147634770.3,611246233.3,795100752.5,-42384420.95,95.47800899,-1.726412301,1.844488571,11.84,0.32,2.777777778,30.58823529,6.274509804,-1
282285000,1350640000,1872279000,124031854.5,-644357375.9,-158439831.9,252659344.2,-61356817.89,82.69454589,-12.7834631,-0.708075033,12.69,0.85,7.179054054,47.25490196,16.66666667,-1
82180000,746471000,1303979000,171559739.4,591392791.4,86370468.14,166739549.5,-36844859.62,82.85482303,0.160277143,-4.193434886,12.56,-0.13,-1.024428684,44.70588235,-2.549019608,-1
-189990000,-625350000,53354000,103804909.1,-704884161.5,-422801157.4,-421418056.7,-57043374.75,70.54533245,-12.30949059,-6.594136366,13.28,0.72,5.732484076,58.82352941,14.11764706,-1
132475000,602151000,47864000,86436387.88,-1715119261,-815342053.3,-590467420,-79560754.33,68.85760861,-1.687723836,-6.539001421,13.33,0.05,0.376506024,59.80392157,0.980392157,-1
-372375000,-833590000,-198451000,-8919236.364,-2219969261,-2311665409,-1512965221,-195278539.1,7.453156597,-61.40445201,-16.4479993,16.950001,3.620001,27.1567967,97.65739419,37.85347263,-1
-822440000,792896000,1589446000,292651145.5,303085596.6,387865924.1,779652039.5,80917073.9,92.26066783,-6.828229928,4.590004698,12.11,0.08,0.665004156,13.74407583,1.263823065,-1
-4114945000,-1986387000,-521514000,175680448.5,-2039368161,-652745481.2,-277614903.6,-19669086.15,78.18835155,-14.07231628,-1.942332913,13.69,1.58,13.04706854,38.70458136,24.96050553,-1
-3314510000,-3787739000,-2477769000,-55253757.58,-2706483017,-2420787500,-1369232601,-165331344.9,68.1254402,-10.06291135,-6.660267521,14.93,1.24,9.057706355,58.29383886,19.5892575,-1
17250000,-1322486000,-2301980000,-219106303,-216095719.6,-1097677242,-1443482156,-272230792.9,81.69115612,13.56571591,-5.893071091,13.27,-1.66,-11.11855325,32.06951027,-26.22432859,-1
20400000,-640180000,-1314194000,-268253975.8,-212945719.6,-826856575.7,-1210990639,-324908259.6,53.46782945,-28.22332666,-7.408287218,15.64,2.37,17.85983421,69.51026856,37.44075829,-1
-171805000,563767000,-57742000,-199196969.7,-683550517.5,116712257.7,-402447638.8,-295405498.3,68.19528298,14.72745353,-3.464374789,14.85,-0.79,-5.051150895,59.57096693,-9.939301636,-1
-82500000,-738471000,-59201000,-162370115.2,1875565970,334019478.4,528337996.6,-190143417.9,63.78409514,-4.411187839,-2.217856325,15.98,1.13,7.609427609,78.21783469,18.64686776,-1
-3522770000,-1544274000,-1494330000,-238555581.8,-241274131.6,611538508,5183334.335,-122178742.3,58.97101782,-4.813077319,-3.51240109,16.309999,0.329999,2.065075094,83.66336364,5.445528951,-1
-4069845000,-3765349000,-2365492000,-305094284.8,-2632399440,-1258657895,-350988214.2,-79811249.81,36.14606208,-22.82495574,-4.386779991,16.709999,0.4,2.45248329,86.55063078,2.887267143,-1
-88040000,-1657013000,-2258293000,-209912200,-400910284.2,-1232572306,-783353654.2,-5967159.29,33.70524626,-2.44081582,-9.661810651,16.16,-0.549999,-3.291436463,72.99703264,-13.55359814,-1
3786740000,1416718000,-130850000,25411400,2340292188,736579727.6,-197024957.6,90110541.85,44.91044034,11.20519409,-6.301308116,14.55,-1.61,-9.962871287,49.10979228,-23.88724036,-1
101375000,1620675000,762682000,189594515.2,699110449.5,1314574122,587338503.7,170325750.7,41.60669839,-3.303741958,-2.596426061,15.46,0.91,6.254295533,62.61127596,13.50148368,-1
-3523045000,-1381358000,125753000,173053036.4,-2386640516,-783094759.1,121282758.6,141860940.2,9.728573258,-31.87812513,-4.493352551,17.200001,1.740001,11.2548577,88.42731454,25.81603858,-1
377010000,-1150047000,-513255000,101818000,263117680.2,-548880775.8,-92436851.31,78721873.28,46.42060457,36.69203131,-0.975115046,15.11,-2.090001,-12.1511679,56.99557334,-31.4317412,-1
