OBV3DaySlope,OBV5DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,AD10DaySlope,SlowSto1DaySlope,SlowSto5DaySlope,14DayRSI1DaySlope,14DayRSI3DaySlope,VIX1DaySlope,BuySell
232035000,1848635000,872059987.9,1219616411,1793160316,464930934.2,6.728374619,7.364534266,2.655088437,0.622601301,-1,1
4302805000,1793947000,778045297,3175286587,1987682997,451518381.5,7.443162016,5.67752869,2.789085463,2.72208695,-0.98,1
3823020000,2482583000,577299715.2,1854144862,2396803036,405531441.3,0.61742419,3.771883478,0.231809462,1.510447462,-0.34,1
3300075000,3805756000,363445945.5,1320502335,1783986206,308074234.4,1.086841928,3.981219171,0.432251374,0.332030418,-0.91,1
-254335000,2087489000,59173690.91,-366442139.9,165037294.8,67417512.72,-3.982063317,1.203499575,-3.495239277,-1.531493951,1.5,1
-3523255000,-140139000,-253827036.4,-2527866502,-1182609507,-245674555.7,1.057388536,-0.533603871,-2.332555498,-2.913897387,0.360001,1
50850000,-786045000,-437368497,690963065.1,-644971139.5,-437580487.9,33.18152075,5.976270102,5.591332396,1.629388449,-1.980002,1
3670860000,69212000,-419003945.5,3513392846,1789057398,-430278095.6,5.858936889,10.6470475,1.585528909,3.588430653,-0.999999,1
3441375000,2131062000,-235722533.3,3109263541,3301792842,-243933981.3,-0.213714434,11.88087211,0.097282293,0.841405601,-0.07,1
-3479645000,-19726000,-204490084.8,-2071091684,-496379297.5,-64675508.66,-7.074984606,-1.663848314,-3.540605284,-2.202868147,0.950001,1
401530000,-544153000,-279082836.4,344532536.1,-430660668.9,-62772851.19,10.6011032,-1.40154207,6.494342977,1.476868847,-2.250001,1
155690000,-130335000,-77686436.36,402404757.1,-558105261.7,-38580058.86,19.96006109,-10.86362377,2.656869146,-2.641591948,-1.659999,1
-1461395000,-1623992000,350288618.2,-1807710684,-3025655648,-50365277.99,12.66026522,-9.092685139,3.452053998,-1.344699601,-2,1
-668630000,-524246000,284903097,1463074089,1045371351,266440315.3,3.308457644,0.773430201,2.362656988,0.030463523,-0.899999,1
-4985985000,-5123769000,-750235751.5,-1936447743,-1507541536,-373170025.6,-7.703453618,-3.693180035,-3.097048234,-1.572673152,1.849998,1
-401940000,-3088851000,-682815666.7,2427463959,263008146,-345287313.6,13.15113169,0.188841987,8.225914128,2.564432947,-2.739999,1
4633795000,-221264000,-445266442.4,4598089410,3275948021,-169834821.3,11.34602431,3.877513855,6.001136451,7.11352529,-1.289999,1
4791105000,2682425000,-87824945.45,4148590043,4348155908,113787861.3,11.50813396,8.110082867,5.28030642,5.640721435,-1.800002,1
287525000,2926749000,195253218.2,496001382.1,2027170602,313556455.2,-3.311717104,8.824130397,-1.624998657,1.827653882,-0.67,1
-4289670000,258079000,350458206.1,419046498.9,1110212429,394045440.2,-0.018392023,4.724451514,-0.009420645,-0.817209651,-1.109998,1
-44070000,-760552000,507943157.6,3630787024,1701097814,408399931.9,10.2114354,3.344881133,4.755987595,2.373283475,-1.150002,1
82030000,-1691870000,555775860.6,173838881,1559263034,364109246,-8.925798494,0.610409892,-4.778002713,-0.011007559,1.600001,1
213300000,84098000,510540345.5,284078443.1,928727351.8,295313630.4,3.14227746,1.010468158,1.505861402,-1.636070656,-0.260001,1
4217730000,1762564000,386890963.6,3957861284,1777555502,166480438.6,8.891140682,2.085458905,3.714330546,2.610095974,-1.609998,1
-115150000,882806000,131912642.4,439163081.1,1822678440,-19087182.72,1.660615622,2.156988868,-0.796906564,1.458711991,0.699998,1
-4468345000,-123276000,-115088648.5,-3820952704,-1389202827,-227207901.6,-1.10435036,3.573112311,-3.442342629,-2.119624596,0.74,1
115785000,-893415000,-248871418.2,188599662.6,-1290901690,-359430586.2,25.88084904,7.121277523,7.664149417,2.110903394,-2.849998,1
4743180000,133091000,-124936400,4727354334,1985622398,-283498396.2,8.047691019,9.374610932,1.179161359,4.421655388,-0.610001,1
4874155000,2944612000,199543593.9,4768055063,4770253905,-77016808.48,12.37123082,12.43193811,1.029046659,1.104104009,-0.389999,1
5565815000,5098429000,463376660.6,3002531425,3682121601,126938975.6,-4.434363895,10.41497358,0.995612272,1.012329466,0.16,1
5509055000,5266447000,609794703,1742067009,2625976782,246550849.4,0.889323088,4.168462898,0.278210878,0.636911575,0.489999,1
163265000,3393443000,518906490.9,-694002290.1,152794306,191508325.8,-11.30482677,-0.850231433,-6.017295914,-2.869542518,1.32,1
-301765000,2115569000,415073769.7,-942913518.9,-228504044.1,115712604.5,5.024367454,-3.006650393,1.827561607,-2.094867153,-0.33,1
4207455000,1687935000,375189400,1234977724,-201241510.9,56030971.49,0.155723235,-1.67512853,0.05827873,0.942920168,-0.290001,1
4227705000,2411867000,317046290.9,2306537714,2007398207,16532493.47,9.742869288,1.24163571,5.670025489,2.864152109,-1.549999,1
295385000,2646677000,186104793.9,2383282415,2008788047,-21139659.33,-2.213834848,3.531684278,-0.76247731,2.45377409,0.42,1
335950000,25205000,-274903545.5,-203236392.9,-853870178.2,-233353368.3,8.992453061,-1.188799318,5.138933279,1.621928678,-1.41,1
-106090000,-2495535000,-406888060.6,1120605895,242973358,-104775390.7,0.988974847,-7.842225466,2.658528891,1.249909779,-1.19,1
127275000,-71374000,-76049636.36,1059393417,38904596,-109898079.2,-11.79133445,-4.276723945,-2.252275327,-1.052200073,0.38,1
-169560000,-43897000,-189366181.8,1516443112,1126766384,-93730093.45,14.42333432,-4.902930504,4.551845281,1.149784977,-1.13,1
285930000,91765000,8643163.636,87778501.78,86173579.43,68088629.27,32.91051804,7.042722762,9.165222643,3.891180404,-1.4,1
41780000,-2144097000,-589514357.6,219756272.7,197044183.2,-390945667.8,6.857553858,-4.619633144,2.939673978,0.762975626,-0.769998,1
-522705000,-2371851000,83899836.36,687268657.5,-1858296400,-128649886.6,27.58588374,-14.2387356,9.965009647,1.843883772,-5.1,1
4313775000,-984765000,-69256581.82,3984933201,1926159115,-157195266.5,26.91088333,-3.966757881,7.749392099,8.857200873,-2.110001,1
4432280000,2426585000,26702072.73,4090685645,4128560028,20173444.48,21.79722828,19.65324094,5.250481838,6.499936969,-1.009999,1
4040855000,4228308000,193979987.9,2185074484,2845993100,252717028,3.17362005,20.76433424,0.725790392,2.988136115,-0.86,1
-99745000,2541185000,284140412.1,39809492.45,1380363570,373955422.7,-11.17397576,10.63863601,-3.183370416,-1.228790012,0.81,1
125500000,1646593000,378995236.4,1963128965,1140406093,461395333.2,8.675356121,3.694410169,2.182205448,-0.500582484,-0.62,1
152415000,46168000,341778739.4,1565331738,1393181817,419538472.5,-1.420096276,-0.398881136,-0.436141155,0.873032146,-0.2,1
1475000,81273000,376365751.5,1295408666,1814206152,416529197.2,16.28334323,3.198451448,6.016213441,2.790036143,-1.56,1
3430420000,1433429000,353259733.3,1460177438,1037426286,332118483.8,-2.668299493,5.660385412,1.237811288,3.627012365,0.34,1
-3862300000,-4114600000,-414317363.6,-2743947609,-2590253860,-365585829.4,-2.174802651,-4.066734926,-0.884546905,-1.66662144,0.43,1
-50900000,-2419884000,-220152090.9,241105817.7,-873771939.3,-213013238.8,48.17059418,6.424184339,21.75736878,10.43641094,-3.800001,1
3826495000,-24502000,75393224.24,2541050407,944918272.4,-1628362.148,8.357633155,15.2778118,2.680521564,12.21894517,0.030001,1
5090540000,2781155000,498897266.7,2904704354,2975408157,276536416.9,24.63613625,21.45073492,6.881487061,4.781004312,-4.36,1
6357895000,5091864000,938153497,2328990827,2270380068,486384133.2,2.346613989,20.00157246,1.096999826,3.989243444,0.36,1
731795000,3600513000,1103538939,2102457031,2597109425,614027276.5,-3.075858991,9.151179904,-1.247043065,-0.075021619,-0.57,1
-5177625000,618467000,1010858497,2116611926,1752217851,655593716.9,-0.253781316,4.657697486,-0.108329765,-0.677686415,0.31,1
-411670000,-907475000,770670812.1,2299017417,2581956358,631611189.7,16.43481916,2.757394538,4.588568548,2.240119391,-1.11,1
-642120000,-1682104000,-303912333.3,-1793414815,-2999443849,-520865474.6,0.667540946,-2.700092294,0.329520568,-1.853226668,0.05,1
3837365000,-713022000,-391302678.8,-471221101.8,-1167817544,-574948039.2,9.79203762,-0.626152593,4.59608907,2.462804819,-1.98,1
3875275000,2060735000,-327247436.4,1733224385,754726404.4,-507185385.7,5.770866085,3.105648582,2.426316441,3.511202756,-0.35,1
4178570000,3981429000,-80587339.39,3939427319,2712776834,-306374433,1.257870633,5.053953427,7.432873031,4.929594736,0.43,1
4351200000,4126304000,189665806.1,2676463873,3084577976,-28755680.42,-3.098502501,3.447328039,1.007012826,4.219942928,0.42,1
549815000,-1226547000,-132602448.5,30389787.89,-148171609.7,49617931.69,8.841506603,-1.90618292,7.207556327,1.068059069,-1.19,1
329125000,240676000,34279563.64,1108246965,756654411.7,74374665.36,13.16184246,1.355647988,6.268237686,1.388165362,-0.7,1
-3839360000,-3557710000,-235223818.2,2742430347,1640116654,-2564830.441,-4.057676258,-5.573121042,-1.075614148,-4.479676399,0.11,1
-85420000,-2147472000,-333198000,1677258234,1864596242,53513245.36,0.19179185,-5.216626345,0.304818664,-0.385397742,-0.18,1
3862160000,-7964000,-285120897,648825423.3,1511963808,92589786.56,-0.172173176,-3.652318084,0.614724977,0.459771821,0.12,1
3702840000,2219400000,-107931418.2,2431534804,1472372354,123405985.4,16.57770014,2.509890379,6.990313451,3.802519214,-0.96,1
244460000,2383216000,58850860.61,1567532176,1802670049,99788899.75,-7.213703668,3.517275726,-3.041673868,1.974319791,0.4,1
169820000,1597956000,162310666.7,-558829277.2,574979007.7,39475792.82,0.771886567,2.92914162,0.219109576,-1.411282146,-0.08,1
3529215000,1543434000,341744466.7,745359898.3,365692815.1,21962380.24,2.359873827,1.854969663,0.704652561,0.461881068,0.16,1
3643840000,2231307000,511773490.9,2402866376,1337017363,17594174.69,5.237122653,0.544211915,5.33805023,3.021351395,-0.57,1
3576480000,3571046000,690030084.8,1422750063,1886141715,13870044.75,0.488043143,2.531084886,2.830499853,4.084275042,-0.03,1
3412375000,3537782000,680437884.8,976642042.8,1279763387,-7436070.461,0.256555306,2.240835565,3.632197709,3.231348781,0.22,1
3435320000,3487195000,495637612.1,2337417352,1757650696,-10488754.01,3.39942765,1.950689595,2.411984554,3.022091132,-0.33,1
3648250000,3511314000,320776000,3178865573,2605587755,34356867.62,-1.742054882,0.845992539,2.641857204,2.526920879,1.23,1
51610000,2124422000,144308254.5,2047169006,2568256518,102780819,-1.733253144,0.201872263,-1.53630068,0.552778262,-0.21,1
-79655000,1437760000,53030048.48,2385288433,2407971090,181560492.1,3.347729579,0.306839038,0.930254612,-0.303023034,-0.27,1
-47880000,-2102419000,-524695787.9,-502257056.6,-981130437.3,-319866807.2,1.288173692,-3.32788698,0.735827631,-1.206089412,0.44,1
-3107680000,-1804219000,-408964569.7,856082123.4,-76361613.92,-293071733.9,-1.786567736,-0.697453366,-1.06502838,-0.960166054,-0.46,1
63775000,-1843172000,-233526781.8,2159541013,1350724880,-121234722.4,11.60501801,0.968712622,8.65839051,3.796681065,-0.97,1
-159590000,-1960794000,-144791860.6,-181651598.9,-759144925.5,-45849563.51,25.47956827,-5.235481089,12.076334,2.316987851,-1.3,1
-222565000,-1389112000,-129072169.7,1566658607,274886844.2,-40269173.51,-8.662607307,-2.42602602,-3.095849922,4.49024204,-0.24,1
-3394870000,-1466297000,-144694787.9,-958912173.9,294101777.5,-12031700.1,-5.106084112,-0.035568407,-1.766037521,-2.430943721,0.51,1
63760000,-742496000,-160904812.1,-297400042.2,-299676377.9,21704441.77,22.4440118,5.454108587,8.93212288,3.58304268,-0.78,1
72030000,-1316384000,-132400981.8,341030323.1,-308972766.4,37502286.7,-9.081860557,1.652484733,-3.333218541,2.79945217,0.48,1
93645000,77368000,-9675490.909,7685292.704,407968175.2,31329106.01,32.33833033,9.455094616,10.11176335,3.389272405,-3.79,1
78210000,-716533000,-441352139.4,-1682803739,-1452860902,-288063094.7,10.40462155,-12.03657244,4.390649523,-9.214194285,-0.93,1
4072290000,127800000,-348190751.5,687137565.3,-709230972.1,-355009220.8,19.16906749,-9.518354762,7.059858315,5.725253919,-2.62,1
3498995000,2245340000,-77107345.45,1459001663,1124659779,-325526482,13.48808368,1.119560001,4.619311025,5.83958467,-1.11,1
3193200000,3605995000,265572866.7,1537811227,1377510827,-254732487.7,5.727542369,13.02357813,1.556252081,3.087781553,-0.21,1
3301735000,3358932000,520585478.8,1649756199,1717992872,-174336468.6,7.771368963,11.1527751,2.087114369,1.821683225,-0.7,1
-231595000,973534000,193232339.4,-192328313.9,270486434.1,57398647.73,15.26203481,-1.554891683,6.468153046,-1.513495136,-1.35,1
2950230000,1134313000,63342872.73,1164830118,153931265,103171010.8,2.225517153,-1.040578922,0.882954344,3.675553695,-0.08,1
-53810000,475884000,10513672.73,934861886,1223452973,171515292.6,-1.879229651,0.362008753,-0.811712221,0.035621062,-0.22,1
32435000,1182304000,41294436.36,1634482599,1204024166,228825350.9,17.52715529,6.661724271,6.835152022,3.011719901,-0.59,1
3119645000,1232821000,108396018.2,1725315213,1699668173,287075503.3,4.530240955,6.045529313,1.580369712,4.207760867,-0.4,1
-313765000,-819130000,8100872.727,68326886.43,-1073791916,-228331244.7,3.311098396,-13.50708158,1.446969612,0.056565596,-1.07,1
2782820000,-261285000,80731969.7,2019588002,881414082.5,-156948823.3,28.3431325,-3.855820476,10.7489977,6.097983657,-1.84,1
-3900000,429498000,160317363.6,672944383.5,1179019081,-1128990.687,-9.944762818,6.460010774,-3.065533819,3.841731942,0.9,1
-2815940000,-14028000,75811242.42,-1284303440,-199492836.8,90374913.79,-7.418225756,4.698085433,-1.782169265,-2.423851542,-0.02,1
-128905000,-616310000,-66040096.97,-1977346815,-1610591374,50816126.19,4.905698998,1.440869728,1.789883866,0.003857301,-0.95,1
2633240000,-98861000,-72492006.06,-1067584318,-1382418732,3180925.291,1.430730582,-2.456564474,0.538568472,1.164226169,0.04,1
2707640000,1558142000,58006115.15,1035646817,-36668720.45,-4889668.661,2.47692063,0.912667849,0.975777758,0.757173115,0.38,1
2685620000,2669072000,283303975.8,1875611996,1350002781,89338654.96,10.96606393,4.346647949,5.100500467,3.038139112,-0.48,1
2990885000,2816534000,415624357.6,1647598602,1760434067,182832741.9,18.00691593,7.920424669,5.456020277,5.278260372,-0.63,1
3029420000,2884193000,432160418.2,529341946.7,1000617180,178037933.5,6.275796753,10.44243743,1.734903872,3.595462075,-0.46,1
-389765000,1646332000,363741678.8,-428112651.1,154547947.7,124916619,-26.57273039,4.163480511,-8.797265507,-3.531180817,2.1,1
-57925000,1110645000,273408927.3,168458773.2,-78357636.59,99499712.2,10.45965589,-0.395765728,2.961354869,-2.917955319,-0.6,1
10240000,-163395000,143005830.3,621749180.6,329306572.9,122178422.5,-0.5983962,-3.698442239,-0.202788236,1.379283316,-0.08,1
-3328210000,-1352406000,-74634230.3,-522024388.8,-44046597.73,126891054.1,-4.992063454,-3.354580861,-1.756142695,-0.979465466,0.57,1
-5365000,-663692000,-278637442.4,672566474.9,403016480,79995021.36,36.2896737,7.672728023,9.659561461,3.951709383,-1.39,1
3261340000,-27821000,-412885854.5,2923331071,1575820709,18662105.64,3.388895112,9.947382856,2.435322276,6.047441869,-0.15,1
3299485000,1969916000,-328561018.2,3153061525,3058220947,33224437.09,0.365198042,10.97819756,0.545806738,1.490564507,-0.08,1
-23205000,1955151000,-175970745.5,2036138351,2439909926,116944499.8,-3.465491802,7.691064326,-1.525526939,-0.489860101,-0.06,1
-215965000,26954000,23252006.06,1228514352,385887883.3,-124713544.8,-6.076567213,-2.95525648,-3.798479632,-1.572108311,0.62,1
-127390000,-107129000,-187490745.5,-585214400.6,260984980.2,-265078740.2,0.196913661,-2.922403279,0.085746285,-1.856366674,-0.04,1
3249570000,1187964000,-193448284.8,-197317942.8,-110438655.3,-309513588.4,8.136323343,0.217439204,4.624412228,2.355079256,-0.3,1
3312325000,1923888000,-150770642.4,1983116942,791325825.7,-286362809.9,3.19917705,1.924493069,1.261476771,2.942944499,-0.32,1
3190270000,3238401000,-59497078.79,2866298115,2396555831,-175267094.5,1.711993848,3.78243162,3.618194442,2.439835606,-0.04,1
3205825000,3245314000,21741775.76,3143619368,2972524447,-16772215.33,-0.019997531,3.096616432,3.2798386,3.449016521,-0.06,1
3134290000,3170989000,123202200,2825796642,2957627902,123466937.5,-0.368610331,1.073712239,1.663222049,2.471530324,0.06,1
3042985000,3126382000,294555072.7,1810052468,2275212513,242597861.5,-1.7982034,-0.133824269,0.940077708,1.301649878,0.12,1
3031120000,3074761000,367401121.2,1959610097,2044073505,274631482,1.93951361,-0.266140904,3.768794544,2.354436126,-0.44,1
80275000,1855528000,316186072.7,2816607793,2299610730,294293576.1,-2.027220911,-0.436773186,-2.329457367,0.719668588,0.46,1
-2684270000,154795000,74995436.36,920042528.8,1681467081,249589252.7,-3.403448502,-1.066642571,-3.878300185,-3.103878776,0.68,1
-3600325000,-1480809000,-647940272.7,1479935935,1792273303,173888796.6,-13.07459508,-3.984763335,-9.826438346,-7.409822412,1.54,1
-123090000,-817067000,-635699133.3,674875535.1,1341439283,47257845.45,19.28596911,-1.242341877,10.90943486,0.541498256,-1.37,1
6275000,-1462238000,-522189987.9,-213565737.3,-41716736.35,-73346039.78,-7.389705215,-0.710036952,-4.062930967,3.423251945,-0.33,1
-148310000,-107305000,-276015557.6,-681327869.9,-133007254.3,-174665503.8,3.11439237,1.576838627,1.544610043,-1.259160462,-0.78,1
3168130000,1240100000,-14559842.42,1395988303,297398498.1,-225864564.8,12.51859534,5.078319037,6.924186391,4.234398217,-0.92,1
284885000,688256000,177017254.5,581248877.8,759344749.4,-286648649,-2.211566785,2.769641913,-1.244557666,2.839814363,0.15,1
-706585000,1041595000,300387254.5,-448857389.6,273932901.2,-306371562.5,2.273898218,4.169766684,2.044286612,0.399864473,-0.21,1
-828540000,-358779000,240538612.1,-449183600.1,-553779646.1,-308124042.4,-4.297902912,1.662837916,-0.700985448,0.671650582,0.2,1
-3384020000,-3702921000,-389240945.5,-1562871688,-2398697629,-138675211.9,-0.247584905,-5.781128915,-0.187364291,-3.241605557,-0.31,1
31700000,-2176562000,-387658824.2,629555935.5,-518548770.1,-209685861.8,6.36188114,-2.822025268,2.604268299,1.208452004,-0.86,1
3199275000,-67558000,-212759121.2,2224559767,1419206366,-144505496.8,11.9812089,2.601703552,4.253696226,3.428982263,-0.58,1
3099050000,1892155000,-10879969.7,2918695142,2489392095,-33148510.13,7.005523668,6.854514765,2.15257375,3.203134988,-0.24,1
3323815000,3229046000,237086393.9,1198392811,1899335566,75326992.88,-0.171445296,6.93410694,0.999983207,1.576278478,0.58,1
6655000,1907045000,366256497,-2000085203,-389455353.8,111970480.7,-2.598955789,3.926674134,-0.927602383,0.036190412,0.26,1
-3486200000,-63623000,400663169.7,-3486200000,-2583297122,52322084.32,-8.476773473,-1.125370287,-7.612691672,-4.270147028,0.31,1
1146945000,-235800000,426181684.8,79869467.5,-1357792319,37525337.56,12.72156059,-0.81269572,6.615974872,-0.4983584,-1.07,1
-145080000,424169000,-73636957.58,-197017149.6,154508721,164849135.6,-10.1293848,-0.903135631,-9.420532511,-3.919074797,0.86,1
461880000,1026818000,-36855345.45,442011168.6,635694411.4,173637439.2,15.47451818,1.437705214,7.296655971,-1.06193827,-1.27,1
3452955000,1415526000,69852393.94,3153819738,1491996076,245023255.6,-0.777189485,2.163622955,4.293721054,5.795188513,-0.62,1
3616960000,2322127000,267651539.4,1421341843,2149071521,326558545.5,-2.249434999,1.933434648,2.319703578,3.306712316,0.07,1
3465940000,3490950000,460837909.1,1487054933,1772526756,406440998.6,2.922974701,2.77151123,3.457894308,2.888798943,0,1
3239635000,3435826000,536905230.3,2939310659,2033508691,363393700.5,-0.257425484,-0.004861083,0.738367905,2.098131106,0.3,1
3348065000,3373529000,523478145.5,706920443.7,1634325062,266067307.6,-3.473298237,-0.344881882,0.58614945,0.662258678,0.56,1
-61435000,1940893000,401421775.8,487988004.3,987590491.1,196507033.1,-1.51720952,-0.83806408,-1.999842784,-0.706846667,-0.26,1
32485000,1339933000,251233533.3,2985261560,1618109115,146180270.3,5.409249907,-0.466787442,3.262457867,0.631307542,0.06,1
3607645000,1424981000,102575939.4,3291642095,3037878193,153099687.5,-0.749235411,0.323105387,2.517594706,2.890026287,0.28,1
-376000000,584123000,-82069745.45,173191072.3,1490507062,99140879.28,-12.78596273,-1.4626301,-5.793351161,-1.637878228,1.5,1
-273960000,1258274000,-191705793.9,672347.9126,623434461,18362871.7,11.36338002,-0.706033455,3.71474506,-1.039303051,0.25,1
48290000,-185876000,-357005321.2,975249215.9,66167590.22,-75030426.32,-2.18317795,-1.013257483,-2.444691935,0.635026562,0.31,1
-21020000,-108334000,-438224284.8,1487579340,1606982795,-133541388.1,4.341035587,1.065075194,1.701007353,-0.371842291,-0.95,1
187315000,-665257000,-195969254.5,-815136836.1,-2383380543,-158857294.5,25.38305469,0.556038256,6.70706216,-1.322299751,-4.4,1
4867930000,-1767000,-2782800,2500147053,284889229.5,-44670414.84,10.71489569,-0.659048862,5.654894737,6.180978448,-3.449998,1
3764330000,2554244000,288834848.5,1776124907,2291821255,154275764.7,2.04007802,4.935133688,1.040369799,3.347632268,-0.640002,1
3738305000,4195360000,594278036.4,2832124821,2328441795,380779941.1,10.49148202,11.00139945,5.161428962,3.10089938,-5.709999,1
-310760000,-2592915000,-498204200,431774947.5,-1217331301,-280465988.1,3.992025097,-7.152395118,2.071992956,-1.228461431,-2.879999,1
3796630000,-290426000,-308920690.9,2892962861,1377046959,-68249697.49,8.727710518,-2.035987365,4.325587762,3.198790359,-0.86,1
3540750000,2051322000,-40304200,2392715886,2632017831,182893843.4,2.11069795,2.112118873,1.015910242,2.670749002,-0.369999,1
-11290000,2222286000,87786387.88,2294080945,2394381162,340660350.4,-0.388049655,3.972317629,-0.203950245,0.405979998,-0.600001,1
-90475000,1377852000,93459290.91,2588911172,2429859829,357522237.1,3.577493005,2.977835193,1.881961041,0.839005398,-1.219999,1
-102855000,-104097000,-84560715.15,728415033.8,597089329.5,208593542.4,12.09838889,0.302440543,4.806217757,-0.559148622,-2.520001,1
3371575000,1321553000,155344993.9,2779864896,1572221467,318433895.5,11.23286445,2.672678363,4.125981169,4.466099463,-1.040001,1
-60365000,1977415000,519420642.4,-515350830.8,616386583.1,450708202.7,-21.68200492,3.4757374,-6.329817294,-1.979897965,2.549999,1
-118370000,1246441000,496940521.2,-2161062875,-1286112131,303692260.6,-2.737419426,-2.782911199,1.201137661,-2.564339817,0.28,1
3303445000,1273558000,434139139.4,-614577700.2,-1120695287,134042628.8,17.61798908,-2.453828641,5.731230883,3.466184272,-1.300001,1
-103650000,-184608000,-201249521.2,228467472,-50445357.53,13443418.59,1.950764155,-5.765412364,0.85378843,-2.223502368,-0.18,1
-3931120000,-1652476000,63504993.94,-204991303.4,619436656.2,48141203.73,-2.39417393,-3.738010719,-0.983039266,-2.102601801,-0.07,1
-262125000,-981258000,-19310036.36,2468815130,856478263.9,100860182.7,13.5791866,0.228523997,6.647700151,2.832330442,-1.13,1
3282590000,-311837000,-102005666.7,972056456.5,1578812932,104947596.7,3.712199297,2.555812397,1.667600705,4.157650428,-0.02,1
-239805000,455746000,-200127321.2,839264134.9,1183679792,118665998.7,4.999036837,5.708388351,-0.145115676,0.761242515,-0.04,1
95965000,1303461000,-186792915.2,2534761219,1591822121,132132815.9,15.92399683,8.514007527,4.733622357,2.29425334,-1.29,1
-3366075000,-1957507000,-281536060.6,-390658839.8,415451004,90650678.96,-18.66215551,-5.088245599,-8.62210119,-5.311793184,3.8,1
-87920000,-1958641000,-218662842.4,646992843,325079273.9,124013282.5,19.37390618,-3.725517888,7.983726605,-0.319187293,-2.08,1
-337160000,-1498878000,-128409266.7,-151538953.7,-132803675.6,95231601.18,-12.01512701,-3.132650194,-4.579483207,1.702121699,0.49,1
-275620000,-212848000,-19267490.91,148541311,488893005.1,85706363.29,18.54144101,2.18349085,5.993670405,0.707093599,-1.97,1
3530320000,1222140000,83404733.33,2166584496,838967368.9,102501709.4,3.680134271,6.568702288,2.241881865,4.117776135,-0.72,1
3447150000,1974676000,235506751.5,1527088239,1899677958,108870244.6,-0.929895579,4.077468064,0.357414841,1.299648353,-0.34,1
-173975000,-111688000,282067563.6,-1004707003,-1123641985,-387721578,3.98673855,-5.702031507,5.450284307,-0.036866158,-1.06,1
3319635000,1957640000,451649278.8,-257641501.1,16342346.62,-390785371.7,6.120087162,-3.253043248,2.679559097,1.666416024,-0.49,1
581090000,2295115000,419610775.8,676276844.1,-339661057.2,-179483260.2,-19.16889154,-4.492974287,-3.63780837,-0.479124637,0.539999,1
520975000,1652462000,301803248.5,510678198.5,1032504551,63024183.07,18.84646814,-2.340394244,7.147319709,1.75475567,-1.169999,1
2754100000,1438271000,194402630.3,2209289286,1107377686,282088703.9,20.24243748,5.175777908,5.880420445,6.513870077,-1.6,1
2802410000,1880174000,195401224.2,2317632274,2357040026,397260786.6,21.23658877,12.14021113,5.160995496,5.52070797,-0.68,1
3056945000,2884900000,247088575.8,2381002180,2251240673,460217700.5,4.901689081,17.19333932,1.852161357,3.506578426,-0.05,1
49555000,1752175000,209714915.2,115207130,1113264714,443914392.9,-16.68777034,8.552416785,-6.097955361,-2.122897002,0.99,1
-71525000,1204079000,109370393.9,416568212.4,657443225.6,367427808.7,17.39309126,4.190111629,4.802266078,-0.647844641,-1.05,1
2717845000,1092655000,-35723200,1913988038,893328444.8,289452208.2,-1.761430251,0.839648041,0.562634105,2.682450092,-0.4,1
-212595000,-188144000,-477190921.2,404517210,885607124.6,-265867554.6,13.0190338,0.656790295,5.926684526,-0.561830762,-1.19,1
-3042930000,-3118918000,-368347593.9,-547352039.9,-28106061.24,56778711.76,-5.005592094,-6.652065814,-2.537450535,-3.472510182,0.23,1
-107435000,-1927728000,-508476678.8,-1411892802,-1038772778,-83847274.08,4.282532274,-4.927546835,1.852467669,-0.342491433,-0.72,1
2815530000,-112447000,-500618927.3,-141720288,-504184860.3,-152579183.1,7.362198096,-0.652978861,3.485260773,2.668864221,-0.94,1
216340000,-894825000,-57687309.09,1636872089,785048533.6,-58576545.67,12.26543515,3.657716131,7.576097334,3.077582181,-1.350001,1
5109400000,191658000,224614969.7,721175702.3,507732420.9,45236386.54,8.628543723,4.067815048,4.743930905,6.160014119,-2.12,1
790950000,-1422215000,195747418.2,-2278108388,-2279145222,-230557950.8,-5.164685266,-7.380468596,-1.781914709,-0.199464047,0.720001,1
896150000,291780000,383263975.8,916496771.6,-545637780.5,-95735992.86,12.15802918,-1.305003661,6.971027473,2.594556382,-2.62,1
3464585000,1881444000,505104884.8,3290318420,1886161217,67799859.31,2.592759645,3.094673405,1.393350233,4.182188853,0.12,1
810030000,-3337240000,-479044993.9,807931556.8,-1674993340,-168084066.8,25.8488419,3.364456584,17.46987532,7.120057199,-5.66,1
4165300000,-216462000,-206929975.8,4151067236,2129440653,26644151.77,4.509493765,7.054753719,2.56399392,10.01693462,-0.450001,1
-44850000,647713000,603756975.8,-418251881,832588133.4,568235809.5,-13.2616598,-1.229066151,-5.52570178,-2.553769124,2.230002,1
195275000,1504346000,706073660.6,95536607.42,448750069.5,550868085,17.93757167,0.713654514,10.16988815,2.322093185,-4.070002,1
4159060000,1684739000,753165848.5,2128726866,653964207.3,494177654.3,3.825148725,2.303532532,1.873549453,6.021718802,0.020001,1
4093870000,2547470000,692826733.3,1784013743,2176747496,378427121.9,6.843260344,5.245136226,2.57510842,2.224328936,-0.930001,1
4067755000,4109500000,529239660.6,1794519385,1604411249,213027796.3,2.325849294,7.253206913,1.098877702,1.836993061,-0.489999,1
3878490000,4002495000,387892672.7,2167876240,2202338248,73629409.97,2.574941746,4.030750985,1.247136322,1.173007012,-0.48,1
