OBV3DaySlope,OBV4DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto5DaySlope,14DayRSI,14DayRSI1DaySlope,VIXClose,VIX1DaySlope,VIX10DaySlope,VIXSlowStochastic,BuySell
362595000,-2183373000,-132922333.3,178260081.4,-1834724824,11.85340667,6.440636639,-6.989162162,39.10490172,3.172946627,33.700001,-2.869999,0.111878764,55.65749371,1
-419210000,1007979000,-154407163.6,209549153.5,1343049711,25.72893076,17.40030249,2.744938359,46.11958305,8.12371659,30.57,-3.16,0.216060612,46.0856255,1
361370000,-2110759000,-325898787.9,-893077981.1,250382411.8,10.54351952,3.369016912,1.801316666,32.76774841,2.488018717,29.65,-0.470001,0.512909224,26.76667588,1
4811230000,2165312000,39926133.33,1911704954,794934999.5,30.3455399,19.80202038,5.783797574,45.15610894,12.38836053,26.84,-2.81,0.113212139,15.67311094,1
560390000,1275173000,-131998703,-1060853305,247463724.4,10.75497075,-9.483375746,-6.09443339,37.96088887,0.198950787,26.049999,-1.16,0.107272648,62.03701879,1
4217825000,2059175000,181708727.3,2431656495,672946021.5,45.33177387,34.57680312,0.449057142,50.76290077,12.8020119,23.889999,-2.16,-0.119030448,33.46558644,1
4050545000,4081646000,524163030.3,3909921764,2981820250,56.28769606,10.95592219,5.427088611,54.00183376,3.238932994,23.190001,-0.699998,-0.251696994,24.20635241,1
58630000,784790000,529343812.1,-1052860610,46454402.89,66.08221826,7.851268637,4.344414235,55.7251214,2.167662304,23.25,-0.549999,-0.520969861,26.171875,1
3224465000,3240848000,189358727.3,377301672.7,300867163.6,78.00990348,5.997311437,2.503926316,58.9787379,1.63413297,21.99,-0.819999,-0.418727309,9.765625,1
347400000,-646917000,-63876296.97,-115173257.4,-620973163.3,82.86225883,-7.840928394,-3.462386935,57.29859169,-5.194400729,23.530001,1.030001,0.087151582,33.20942999,1
232365000,1068681000,106347315.2,1003603459,797224857.1,98.36664307,15.50438424,0.273899937,65.29862596,8.000034268,21.76,-1.770001,-0.006363606,11.27633209,1
-65995000,1647185000,178855097,3115177077,1086963540,88.17273089,-4.656119787,-1.43022033,63.29656164,-2.419121072,20.709999,0.49,0.081999945,42.4471148,1
-26105000,811874000,131924703,1831657272,2299537907,88.22746256,0.054731673,-2.00471614,63.89337411,0.596812463,20.879999,0.17,0.15533317,45.01509063,1
372790000,-648681000,-9817690.909,577949347.7,1381663765,87.73215915,-0.495303405,-1.558558285,63.45891336,-0.434460752,21.200001,0.320002,0.177333303,49.8489577,1
295650000,1108640000,-115663509.1,-116646158.4,109702381.1,88.66833051,0.936171352,-0.876161206,64.02627721,0.567363856,21.83,0.629999,0.211393921,59.36555891,1
-2643635000,-732288000,243736763.6,1013635509,1535591455,54.49075162,-5.933628765,-2.049013681,49.16799228,-0.733981269,21.530001,-0.689998,0.026787788,62.00659539,1
-3979075000,-3238936000,88706078.79,1198139027,819377528.5,38.50937629,-15.98137533,-4.095139094,45.96700805,-3.200984238,23.540001,2.01,0.189090927,95.06580592,1
131705000,-1451482000,-200023666.7,1869598425,1869074054,72.23466148,33.72528519,-1.709489494,56.7098827,10.74287465,21.360001,-2.18,0.350666727,59.21054276,1
4759455000,2025074000,-301785872.7,4307415337,2929937304,92.23786434,20.00320285,8.137087776,61.68038437,4.970501666,19.389999,-1.970002,0.364909073,26.80919408,1
4353290000,4473487000,-140365697,3867460554,3958230352,96.67928378,4.441419445,13.81055524,62.63080509,0.950420725,18.01,-1.379999,0.131939364,4.893979626,1
164740000,897815000,35234066.67,307397346.9,-383921791.8,94.85541316,10.07511901,-1.83036191,66.3683087,2.999914104,17.389999,-0.550002,-0.049999994,9.916187151,1
4684645000,1962267000,-76590096.97,2820451474,1082314691,96.24157682,1.386163665,0.81749092,66.76729562,0.398986911,16.110001,-1.279998,-0.117393891,7.756575179,1
4090305000,4338476000,-129959860.6,1334627695,2159261513,96.02548408,-0.216092746,1.636389389,68.01286774,1.245572128,16.41,0.299999,-0.144727248,11.33651551,1
-1885245000,-663905000,-281539430.3,-35019952.46,-405677993.9,94.46432776,-0.267846054,-1.045676849,69.26330018,-0.278992626,17.75,0.23,0.205393921,27.8436019,1
1243450000,-25123000,-363896866.7,1455456949,729939728.7,95.83207602,1.367748266,-0.752514634,75.53154665,6.268246477,17.610001,-0.139999,0.195454636,26.18484597,1
-4499780000,-4649409000,-370173012.1,1986440485,1169489315,91.99387613,-1.66397192,-0.975849304,68.2475699,-2.023453333,17.540001,0.400002,-0.023151558,25.35546209,1
7150000,-1888288000,-469471842.4,1808054563,1775386610,96.4913355,4.497459372,-0.88705555,70.70309614,2.455526244,16.889999,-0.650002,-0.0449092,17.65401659,1
-725735000,295453000,267844951.5,-883125887.4,-406092953.7,80.10094957,10.77077827,-5.971388172,57.43275159,5.302513206,19.530001,-0.51,0.226060745,88.32273885,1
4665830000,1530625000,267213169.7,3923128228,1154607048,98.57876095,18.47781138,-1.539169789,66.26670746,8.833955868,17.629999,-1.900002,0.09733343,47.98299363,1
136365000,1221343000,98874915.15,818278605.5,1662537689,97.85390951,3.258964137,7.154147225,65.05833277,1.159549396,16.690001,-0.609998,-0.034605982,28.02549894,1
-5517200000,-5045571000,-386453418.2,-136007636.7,615792416.6,8.240333075,-16.77475102,-6.936819695,33.49500699,-6.400309562,29.4,5.08,0.841272739,88.55054272,1
-849025000,-2653135000,-366915878.8,-650962169.7,121007509.1,25.96290122,17.72256815,-6.505035004,40.43029248,6.935285494,26.370001,-3.029999,0.911515267,70.09744396,1
4410225000,1309730000,-184453212.1,-392889551.6,-959115557.8,31.74062797,5.777726743,-0.459998089,42.53423706,2.103944576,24.440001,-1.93,0.812969836,58.34348609,1
4454615000,4381804000,99922157.58,396101356.2,491887428.5,51.9153962,20.17476824,7.730091911,49.27168611,6.737449055,20.610001,-3.83,0.546969903,35.01827436,1
323590000,2022177000,365906618.2,408237129.4,-165797796.9,47.06379654,-4.85159966,10.35994219,47.81972664,-1.451959466,20.209999,-0.400002,0.203757727,32.58220873,1
132900000,989204000,492648345.5,15111299.52,739115093.8,51.03140661,3.967610068,6.546017936,49.13969861,1.319971966,19.17,-1.039999,-0.174242327,26.24847587,1
4033045000,1731097000,567118357.6,2818010471,1208722506,63.78662461,12.75521799,6.320800369,53.23532093,4.095622319,18,-1.17,-0.492666636,19.12301954,1
4223740000,4109323000,685656569.7,1185540423,1766076904,68.14362259,4.356997987,4.917928084,54.58076288,1.345441949,17.91,-0.09,-0.888969679,18.57490752,1
504285000,1992067000,703948618.2,-2012178657,-334145477.6,64.34430465,-3.799317947,5.167323219,53.14490452,-1.435858358,19.440001,1.530001,-1.105515158,27.89281803,1
0,1584163000,60941187.88,895287543.8,1460458926,62.03962017,-16.08235057,-0.362931618,43.92032771,-8.230068417,16.959999,1.639999,-0.122545558,12.46943078,1
-168720000,743516000,239591975.8,2160086047,1732212223,70.31302718,8.273407013,-0.38068088,48.42921257,4.50888486,15.83,-1.129999,-0.1488486,5.562346848,1
4061290000,1558282000,464320157.6,3306078529,2516676258,89.93475848,19.6217313,3.425791719,57.21520376,8.785991191,15.07,-0.76,-0.2227274,4.534746494,1
722555000,2063141000,667679878.8,1969667727,2362704988,95.34347407,-2.355941902,9.399409658,58.81049358,-1.300766354,15.77,1.08,-0.200666673,8.657243306,1
882965000,1391738000,582757781.8,1509444885,1983182407,97.70143383,2.357959766,6.018552888,63.58712096,4.776627381,15.62,-0.15,-0.188242418,7.773851132,1
-4324395000,-4208508000,-93520945.45,273761999.3,-517067744.5,9.225850215,-13.37663111,-2.829978239,39.12404437,-4.98602682,21.1,1.809999,-0.041515145,62.94363257,1
-93135000,-1917450000,-384459800,-790273894.9,316872032.3,21.43624181,12.2103916,-4.031141441,44.36641282,5.242368458,20.559999,-0.540001,-0.05551517,56.94735789,1
3580285000,1396476000,-413010854.5,2588574670,768310853.4,38.07842547,16.64218366,2.331508675,50.84963117,6.483218342,19.17,-1.389999,-0.246848515,42.31578947,1
4014520000,3820583000,-327986642.4,3352558656,2839919740,48.67326668,10.59484121,8.099414597,54.54690262,3.697271453,17.27,-1.9,-0.348848527,22.31578947,1
-666510000,-191715000,391453242.4,-1183800393,-457717248.1,27.88891208,20.34989292,3.002262402,37.43559244,10.84681099,39,-3.990002,2.3309698,72.62773723,1
134350000,-1406589000,170541678.8,-4458285714,-3796414352,8.739276754,0.113719725,-8.1682028,33.43863581,0.063872312,42.439999,-0.61,0.435333,83.09002129,1
5224715000,2128187000,1472927.273,396687232.7,-1592999982,23.85265203,15.11337527,-3.134469855,41.46956787,8.030932058,36.27,-6.169999,0.170787624,64.32481752,1
-356550000,805821000,29666842.42,-228343759.1,869273567.6,29.52068228,6.876140683,4.035470064,45.06183057,3.369104384,35.59,-4.169998,0.506909133,62.04892966,1
291090000,-1623534000,-650728151.5,968618041.2,-746069876.6,24.74129824,3.275499583,-2.050434409,43.8159274,1.668803725,38.59,0.07,0.711878885,69.507454,1
4924960000,2095920000,-545361618.2,4002510212,1968507729,29.05971129,4.318413055,-3.060784484,46.02643848,2.210511079,36.91,-1.68,0.703333388,64.0635138,1
4834055000,4919135000,-211824060.6,2237429397,3157128904,35.50070433,6.440993038,0.985907229,49.23463057,3.208192087,34.599998,-2.310002,0.553333224,56.57808955,1
-977835000,-2478772000,353990090.9,-1020297966,-2488055312,31.53773862,31.30256433,-4.466825908,41.77435942,5.537790579,40.82,-4.630001,0.433818297,63.75597705,1
3112645000,537952000,199019781.8,2857797671,394094756.3,44.41454098,12.87680236,0.609875205,45.88566095,4.111301529,37.810001,-3.009999,0.065394121,45.75359176,1
-566790000,631387000,-182511145.5,803431821.8,1670060171,77.02965272,25.28541036,9.831352957,55.08808875,6.956154572,33.02,-3.180001,-0.6624242,17.10526213,1
1128275000,-629137000,-506699454.5,642925428.6,-920108762.2,54.05480813,15.54913159,-1.387390658,44.98699697,8.597577381,32.130001,-2.34,0.166000273,34.26916221,1
3956700000,2266835000,-189954890.9,617751300.2,166871827.1,44.92592156,-9.128886564,-0.0000842,45.60393508,0.616938106,30.639999,-1.490002,-0.061090697,36.99282816,1
842990000,2183476000,-258735375.8,-2506325577,-2264786040,34.8432403,-10.67914776,-2.456710448,44.28036411,-3.504941345,24.92,0.629999,-0.534727109,11.5708283,1
197885000,1356489000,-157034072.7,523008291.3,-654534806.2,61.67165299,26.82841269,3.623894179,53.50653275,9.226168645,23.219999,-1.700001,-0.607515121,4.536344835,1
3507305000,1411996000,61864945.45,3080961180,1417722801,63.47756493,1.80591194,5.78954903,54.05798691,0.551454157,21.43,-1.789999,-0.682424224,1.889086153,1
-35925000,382624000,312103654.5,14714940.16,-272083889.9,87.77859604,11.25410321,1.914247515,57.25651956,3.318988987,22.65,-0.87,-0.304969776,14.3300257,1
835930000,957812000,-176880030.3,-273691425.3,250046805.5,93.99814358,10.77841988,1.508010157,60.20129732,4.689690107,22.969999,-0.430001,-0.011696982,16.31513129,1
3768145000,1973703000,-198269036.4,2127494026,786492722.2,94.18867238,0.190528798,4.154790666,60.25693793,0.055640612,22.219999,-0.75,0.123333291,11.66252554,1
-142615000,843533000,-48590709.09,1195873129,1741577600,96.88786503,2.294294137,0.618434139,60.67889705,0.790765982,21.07,0.440001,-0.108000067,4.528536261,1
159060000,932166000,146891927.3,-303612386.3,859480622.7,93.53612429,-0.868924258,-0.927742148,62.8442241,1.435630508,22.200001,1.290001,-0.122848358,14.10762282,1
-3833195000,-4057276000,-494540733.3,1305353342,128414731.8,84.39361957,-2.532377275,-3.331868049,62.91149084,-2.206915872,19.4,0.869999,-0.290242461,18.42665355,1
-3947280000,-3936483000,-777989830.3,622084239.8,718877191.4,83.93597189,-0.457647681,-3.345428887,62.49925628,-0.412234565,19.440001,0.040001,-0.09690903,18.7101475,1
134405000,-1440615000,-892927369.7,177469221.3,668483738.7,92.84515125,8.909179358,0.469649984,67.02867019,4.52941391,18.549999,-0.890002,-0.006000085,12.4025505,1
4312640000,1767355000,-768460109.1,735928583.8,288299332.5,93.95123307,1.10608182,2.250200412,67.55265124,0.52398105,17.98,-0.569999,0.014181776,8.362869712,1
-305340000,-1631154000,-538380848.5,-407556309,-551275510.1,74.70633784,9.22756554,-7.007113568,52.82371333,5.027705397,19.07,-1.800001,0.251333448,40.46320975,1
3561720000,1237752000,-520024006.1,2248617653,665990713,87.9255475,13.21920966,-2.012982768,58.92653262,6.102819282,17.950001,-1.119999,0.153697085,25.20436986,1
3591265000,3583179000,-364529690.9,1361096910,1705027770,92.86279308,4.937245572,3.466783787,60.95796835,2.03143573,17.110001,-0.84,0.030303121,13.76022973,1
3360670000,3443267000,-90041496.97,803607643.9,1215184936,92.08600818,-0.776784898,7.137092699,61.04997544,0.092007092,15.64,-1.470001,-0.112181697,4.993909258,1
-18880000,773182000,-5434096.97,1906755.71,-866654088.7,38.78561179,6.108113498,-4.410467709,45.74801346,2.227002554,18.1,-0.869999,-0.1141212,58.57519789,1
3807765000,1549911000,22253339.39,2178416005,1180040837,61.51782242,22.73221063,2.547631101,53.15168336,7.403669903,16.82,-1.28,-0.12006057,41.68865435,1
-362860000,-2068247000,-303770127.3,285456430.7,-1534929847,18.41258083,15.92792563,3.45107958,34.52628496,11.30396023,22.01,-3.09,0.589818242,71.54546105,1
-4613485000,-4284140000,152320387.9,-2000713874,-1951605047,0.572202005,-14.30535682,-5.544743053,28.47029961,-8.056650007,26.66,2.600001,0.200060545,99.5438047,1
-328695000,-2031438000,-278622745.5,-1324535590,-1106515352,7.699601149,7.127399144,-6.500544293,28.54389875,0.073599138,26.120001,-0.539999,0.496787873,86.56094324,1
3707595000,1224948000,-504388115.2,2062643571,84044698.12,12.62620511,4.926603963,-1.652903681,32.45668982,3.912791074,24.68,-1.440001,0.496606042,74.5409015,1
3835795000,3845388000,-450820690.9,3299773344,2751212811,32.56833311,19.94212799,4.743555166,45.47250613,13.01581631,22.16,-2.52,0.357939364,53.50584307,1
-44440000,1204601000,-143232806.1,-476979379.5,322479661.5,38.3756098,6.756283573,-5.091737453,46.87921847,2.09996857,19.719999,-0.66,-0.369151606,27.18180909,1
3349925000,1300703000,-158809236.4,1697137391,465720763.5,47.75911906,9.383509257,0.882982515,50.69840986,3.819191393,19.450001,-0.269998,-0.105878812,24.72728182,1
-341230000,1147835000,-256209478.8,2475899765,2091341381,49.93190592,2.172786858,2.409345495,49.78513037,-0.913279492,19.709999,0.259998,0.057333255,26.82480839,1
310555000,775469000,-204228818.2,3738503765,3150763125,89.03611535,39.10420944,12.63898744,59.13033488,9.345204508,17.08,-2.629999,0.062969697,2.828467153,1
-220755000,-1525784000,-658092539.4,1801815471,1552756509,83.31635191,20.375687,0.178604031,55.30157598,7.691172855,16.74,-1.59,0.112969752,4.10122164,1
355065000,-1326265000,-201401321.2,1707472943,816084532.9,82.07655916,19.47206347,-1.57589345,54.10742095,8.187612414,17.530001,-1.809999,0.30830303,16.93811889,1
-221285000,-1884421000,-110557684.8,1483918949,11985911.57,96.37874961,27.7932134,-1.600014713,60.67319623,7.866211851,15.64,-1.93,-0.263575818,2.004219409,1
-131030000,-543877000,21182060.61,618642186.6,-77912477.44,78.53252819,-1.61944769,-1.247185495,54.95570895,-1.171742839,17.98,0.510001,0.353272667,60.77922078,1
-3294710000,-1415382000,7552006.061,-209588302.3,44138403.9,77.05133958,-1.481188608,-0.853178167,53.84842724,-1.107281714,17.74,-0.24,0.328909055,57.66233766,1
142980000,878707000,230746400,-1532024684,-119691521.2,95.26946941,4.091418265,2.76143108,64.84118528,1.721077009,16.41,0.129999,-0.177454442,40.38961039,1
-207525000,-1603023000,-801967321.2,120480386.1,-1226505913,74.91291839,9.278068412,-4.587756418,57.354366,7.040184718,14.84,-1.969999,0.1544242,27.20848537,1
-2075000,592931000,-167990424.2,-1189227958,-153078294.3,62.49843645,3.03992172,-2.624862998,55.41595339,1.888609873,16.32,0.59,0.277757558,53.35689989,1
174530000,893005000,-454880000,625918630.8,-886989369.9,55.89477022,14.80442111,-0.85568277,50.43085221,7.118198142,15.27,-0.869999,0.080909073,32.90909689,1
58520000,-1590628000,-356202606.1,1243137567,-282972089.4,12.95355454,8.657800911,1.275335103,31.09537612,3.883756073,16.41,-1.58,-0.172545461,45.81939799,1
3710355000,1452143000,-224474187.9,3244681610,2069778862,34.11961768,21.16606314,7.236158659,44.29469025,13.19931413,15.24,-1.17,-0.268787897,26.2541806,1
503105000,-945192000,-214501727.3,125153055.9,-818451904.5,54.63663625,1.847998,-0.879464723,52.42535496,1.048314779,16.459999,-0.660002,0.177636321,38.05823301,1
3741810000,1696165000,-101399781.8,2196254142,1158670207,58.49833369,3.86169744,0.568222934,54.62681599,2.201461037,16.58,0.120001,0.181090879,40.38834951,1
-2628430000,-2545585000,-338035315.2,-306807388.9,-354421738.8,56.45491109,-14.97364396,-6.115621913,42.49600588,-6.788885174,22.719999,3.25,0.573030188,93.97161939,1
388825000,-858427000,-329008884.8,452136053.7,522583723.9,79.15905017,22.70413908,-1.752516368,53.05527147,10.5592656,18.02,-4.699999,0.491818079,38.41607565,1
3703465000,1814508000,-245756024.2,3640741552,1839485617,99.99159389,20.83254372,6.155035283,63.93141036,10.87613889,14.68,-3.34,0.172060515,0.926998841,1
186435000,1493420000,-96609012.12,1664762999,2343247056,95.00493265,-4.986661244,9.068943801,62.61619605,-1.315214307,14.56,-0.12,-0.185454624,3.559510567,1
36395000,-1329814000,231772581.8,174071564.4,200960804,94.44584401,3.10618596,-0.859867299,61.32310541,1.204551349,13.81,0.19,-0.904969624,5.894105894,1
3878115000,1613828000,216948175.8,2014553674,1297659626,99.86036921,5.414525201,0.138214431,64.62349714,3.300391723,13.49,-0.32,-0.858121115,2.697302697,1
66170000,-1262794000,-86943896.97,2103830018,2164055600,99.14476546,0.744414314,0.793782483,64.36789386,0.560727047,13.55,0.03,-0.12430303,3.296703297,1
3259715000,1368461000,-73288412.12,2233571104,2102766086,98.62777851,-0.516986953,-0.277949565,64.47147058,0.103576725,13.42,-0.13,-0.088909091,2.193419741,1
-17885000,613960000,-341140703,-600827092.1,257981138.7,74.40336425,6.843309502,-3.356930119,48.6496168,4.046145512,16.870001,-2.119999,0.596000055,45.01881062,1
3763565000,1452352000,-287797321.2,2604155686,640117993.4,85.72797041,11.32460615,0.034984408,55.91657761,7.266960816,14.73,-2.140001,0.509030345,36.80555044,1
-108355000,609310000,3275939.394,-386601834.7,112310129.6,83.93442385,4.438714104,3.784108368,56.63801673,1.301349381,15.36,-0.15,0.354666685,45.55554923,1
3555020000,1328877000,191324236.4,3179198449,1079391830,92.76167042,8.827246573,3.492306578,59.18494072,2.546923988,14.01,-1.35,0.127696976,26.80555183,1
3512560000,3557662000,385132387.9,2766865971,2892125411,95.99266714,3.230996722,3.379535415,63.93923767,4.754296955,13.48,-0.53,-0.156969703,19.44444174,1
-82370000,-932538000,3179551.515,1412075653,227290792.7,77.01071688,-7.557754299,-3.792834081,52.7102223,-3.459335457,13.92,0.03,0.06769697,34.87241375,1
-314145000,465173000,-17059866.67,2051211399,1834911672,88.05404948,11.0433326,-1.666104456,56.88832084,4.178098544,13.19,-0.73,0.063818182,26.00242697,1
-160465000,-1760452000,-367169836.4,884114691.8,-209974917.7,62.52448928,12.14172969,-2.419435573,49.38386898,4.539942803,14.97,-2.589999,0.485939352,47.6306139,1
3274875000,1154672000,-431824303,2612776043,1439582432,68.97811416,6.453624884,-1.860415553,51.66137319,2.277504208,14.39,-0.58,0.417333303,46.51810585,1
